"bvid","rpid","emoji_alt","emoji_name","message","sentence","emote_url","mid","uname","ctime_iso"
"BV1es411D7sW","277724697169","[doge]","doge","常看常新，常看常新啊[doge]","常看常新，常看常新啊[doge]","https://i0.hdslb.com/bfs/emote/3087d273a78ccaff4bb1e9972e2ba2a7583c9f11.png","337974084","借雨梦云","2025-10-15T11:24:07+00:00"
"BV1es411D7sW","277672245649","[难过]","难过","人是会变的[难过]","人是会变的[难过]","https://i0.hdslb.com/bfs/emote/a651db36701610aa70a781fa98c07c9789b11543.png","1924583687","Vinger-齐天大圣-水饺喵","2025-10-14T22:58:54+00:00"
"BV1es411D7sW","277858190049","[微笑]","微笑","回复 @TwinkYou :说的有道理[微笑]","回复 @TwinkYou :说的有道理[微笑]","https://i0.hdslb.com/bfs/emote/685612eadc33f6bc233776c6241813385844f182.png","1924583687","Vinger-齐天大圣-水饺喵","2025-10-16T22:46:33+00:00"
"BV1es411D7sW","279226167312","[OK]","OK","十年前的视频，没有比我更晚的了[OK]","十年前的视频，没有比我更晚的了[OK]","https://i0.hdslb.com/bfs/emote/4683fd9ffc925fa6423110979d7dcac5eda297f4.png","3546674028874005","CTD争渡","2025-10-14T15:30:58+00:00"
"BV1es411D7sW","277625273601","[滑稽]","滑稽","年年看，年年新[滑稽]","年年看，年年新[滑稽]","https://i0.hdslb.com/bfs/emote/d15121545a99ac46774f1f4465b895fe2d1411c3.png","397049993","武大日本留学生雨田君","2025-10-14T10:14:20+00:00"
"BV1es411D7sW","279005655792","[惊讶]","惊讶","等等,这竟然是2015年的作品吗！[惊讶][惊讶][惊讶]","等等,这竟然是2015年的作品吗！[惊讶][惊讶][惊讶]","https://i0.hdslb.com/bfs/emote/f8e9a59cad52ae1a19622805696a35f0a0d853f3.png","1961296642","每日拌饭海苔珍虾味","2025-10-12T11:33:02+00:00"
"BV1es411D7sW","277505878961","[星星眼]","星星眼","[星星眼]","[星星眼]","https://i0.hdslb.com/bfs/emote/63c9d1a31c0da745b61cdb35e0ecb28635675db2.png","3546386584832260","黑白阴阳师异界游","2025-10-13T04:06:46+00:00"
"BV1es411D7sW","277441247649","[吃瓜]","吃瓜","[吃瓜]","[吃瓜]","https://i0.hdslb.com/bfs/emote/4191ce3c44c2b3df8fd97c33f85d3ab15f4f3c84.png","860","散兵","2025-10-12T10:10:23+00:00"
"BV1es411D7sW","278703219344","[doge]","doge","有的有的，每日一遍[doge]","有的有的，每日一遍[doge]","https://i0.hdslb.com/bfs/emote/3087d273a78ccaff4bb1e9972e2ba2a7583c9f11.png","3493116917058013","皮卡丘魁","2025-10-09T13:07:11+00:00"
"BV1es411D7sW","278242002032","[doge]","doge","16年收藏的来考古（@小米公司 咋把官方发的RUOK删了啊[doge]）","16年收藏的来考古（@小米公司 咋把官方发的RUOK删了啊[doge]）","https://i0.hdslb.com/bfs/emote/3087d273a78ccaff4bb1e9972e2ba2a7583c9f11.png","93411143","InternetLJC","2025-10-05T15:33:10+00:00"
"BV1es411D7sW","276616646977","[支持]","支持","天呐竟然已经十年了吗[支持]","天呐竟然已经十年了吗[支持]","https://i0.hdslb.com/bfs/emote/3c210366a5585706c09d4c686a9d942b39feeb50.png","3494380025416060","秋天komorebi","2025-10-04T18:44:08+00:00"
"BV1es411D7sW","276542709057","[doge]","doge","@玉鼎-真人 Are you ok[doge]","@玉鼎-真人 Are you ok[doge]","https://i0.hdslb.com/bfs/emote/3087d273a78ccaff4bb1e9972e2ba2a7583c9f11.png","3546937825429777","流水如一","2025-10-04T06:14:18+00:00"
"BV1es411D7sW","276679475681","[doge]","doge","[doge]你吃啊","[doge]你吃啊","https://i0.hdslb.com/bfs/emote/3087d273a78ccaff4bb1e9972e2ba2a7583c9f11.png","319537793","凯虹你好","2025-10-05T09:25:34+00:00"
"BV1es411D7sW","278436167936","[笑哭]","笑哭","byd 必备节目[笑哭]","byd 必备节目[笑哭]","https://i0.hdslb.com/bfs/emote/c3043ba94babf824dea03ce500d0e73763bf4f40.png","3546635590174921","比列叭叭吧瘪嘎","2025-10-07T06:24:06+00:00"
"BV1es411D7sW","277882120576","[打call]","打call","跟着杰哥回来重温[打call][星星眼][星星眼]","跟着杰哥回来重温[打call][星星眼][星星眼]","https://i0.hdslb.com/bfs/emote/431432c43da3ee5aab5b0e4f8931953e649e9975.png","1791279642","goinsanealone","2025-10-02T15:52:10+00:00"
"BV1es411D7sW","277882120576","[星星眼]","星星眼","跟着杰哥回来重温[打call][星星眼][星星眼]","跟着杰哥回来重温[打call][星星眼][星星眼]","https://i0.hdslb.com/bfs/emote/63c9d1a31c0da745b61cdb35e0ecb28635675db2.png","1791279642","goinsanealone","2025-10-02T15:52:10+00:00"
"BV1es411D7sW","278112948496","[笑哭]","笑哭","莫名其妙[笑哭]","莫名其妙[笑哭]","https://i0.hdslb.com/bfs/emote/c3043ba94babf824dea03ce500d0e73763bf4f40.png","3546964146785008","在下sinianya","2025-10-04T15:20:13+00:00"
"BV1es411D7sW","276287656721","[笑哭]","笑哭","这个视频甚至给苹果手机适配了音乐反馈震动[笑哭]","这个视频甚至给苹果手机适配了音乐反馈震动[笑哭]","https://i0.hdslb.com/bfs/emote/c3043ba94babf824dea03ce500d0e73763bf4f40.png","244043671","casualvoid","2025-10-01T23:17:05+00:00"
"BV1es411D7sW","276205791217","[doge]","doge","2025考古[doge]","2025考古[doge]","https://i0.hdslb.com/bfs/emote/3087d273a78ccaff4bb1e9972e2ba2a7583c9f11.png","1270329467","一架愣在原地的A330","2025-10-01T04:44:48+00:00"
"BV1es411D7sW","276073055873","[星星眼]","星星眼","从这个时候就开始营销了呀[星星眼]","从这个时候就开始营销了呀[星星眼]","https://i0.hdslb.com/bfs/emote/63c9d1a31c0da745b61cdb35e0ecb28635675db2.png","87314967","zangeking","2025-09-29T21:23:35+00:00"
"BV1es411D7sW","276172741137","[笑哭]","笑哭","10年前up应该纯属兴趣使然，你也是使用阴阳怪气作为武器来大肆宣扬自己的无知吗[笑哭]","10年前up应该纯属兴趣使然，你也是使用阴阳怪气作为武器来大肆宣扬自己的无知吗[笑哭]","https://i0.hdslb.com/bfs/emote/c3043ba94babf824dea03ce500d0e73763bf4f40.png","6772468","dengye_","2025-09-30T18:49:08+00:00"
"BV1es411D7sW","277426849056","[滑稽]","滑稽","考古[滑稽]","考古[滑稽]","https://i0.hdslb.com/bfs/emote/d15121545a99ac46774f1f4465b895fe2d1411c3.png","2068358127","5768zzzs","2025-09-28T12:48:45+00:00"
"BV1es411D7sW","277246119936","[doge]","doge","问小爱同学雷军怎么叫就会自动播放这首歌[doge]","问小爱同学雷军怎么叫就会自动播放这首歌[doge]","https://i0.hdslb.com/bfs/emote/3087d273a78ccaff4bb1e9972e2ba2a7583c9f11.png","442679611","好顺滑","2025-09-26T16:19:49+00:00"
"BV1es411D7sW","277041696096","[doge]","doge","雷军出道十周年，有多少人是因为这个视频知道的雷军[doge]","雷军出道十周年，有多少人是因为这个视频知道的雷军[doge]","https://i0.hdslb.com/bfs/emote/3087d273a78ccaff4bb1e9972e2ba2a7583c9f11.png","430792221","哦WC战术镭射","2025-09-24T14:20:32+00:00"
"BV1es411D7sW","275569802865","[呲牙]","呲牙","考古哈哈，我们大学课本上也记载了[呲牙]","考古哈哈，我们大学课本上也记载了[呲牙]","https://i0.hdslb.com/bfs/emote/b5a5898491944a4268360f2e7a84623149672eb6.png","449165468","何献卿","2025-09-24T11:38:14+00:00"
"BV1es411D7sW","275418970465","[墨镜]","墨镜","祝贺雷军出道10周年（）[墨镜][墨镜][墨镜]","祝贺雷军出道10周年（）[墨镜][墨镜][墨镜]","https://i0.hdslb.com/bfs/emote/3a03aebfc06339d86a68c2d893303b46f4b85771.png","483945979","你猜我是不是小黑zhi","2025-09-22T18:07:58+00:00"
"BV1es411D7sW","276661890416","[笑哭]","笑哭","这个作者全网欠他十亿流量[笑哭]","这个作者全网欠他十亿流量[笑哭]","https://i0.hdslb.com/bfs/emote/c3043ba94babf824dea03ce500d0e73763bf4f40.png","3546793270839320","无名亦是有名焉","2025-09-20T16:50:21+00:00"
"BV1es411D7sW","276630946048","[打call]","打call","又是十年考古[打call]","又是十年考古[打call]","https://i0.hdslb.com/bfs/emote/431432c43da3ee5aab5b0e4f8931953e649e9975.png","3546707478448408","xx0068","2025-09-20T11:35:51+00:00"
"BV1es411D7sW","276541989232","[doge]","doge","怎么现在都还有人[笑哭][doge]","怎么现在都还有人[笑哭][doge]","https://i0.hdslb.com/bfs/emote/3087d273a78ccaff4bb1e9972e2ba2a7583c9f11.png","401784643","好事终了孽海花","2025-09-19T13:52:50+00:00"
"BV1es411D7sW","276541989232","[笑哭]","笑哭","怎么现在都还有人[笑哭][doge]","怎么现在都还有人[笑哭][doge]","https://i0.hdslb.com/bfs/emote/c3043ba94babf824dea03ce500d0e73763bf4f40.png","401784643","好事终了孽海花","2025-09-19T13:52:50+00:00"
"BV1es411D7sW","276431002864","[哦呼]","哦呼","[哦呼]","[哦呼]","https://i0.hdslb.com/bfs/emote/362bded07ea5434886271d23fa25f5d85d8af06c.png","3546844751727146","无聊的mc","2025-09-18T10:36:54+00:00"
"BV1es411D7sW","274963998321","[笑哭]","笑哭","在小米汽车上问小爱同学雷军怎么叫会回这首歌[笑哭]","在小米汽车上问小爱同学雷军怎么叫会回这首歌[笑哭]","https://i0.hdslb.com/bfs/emote/c3043ba94babf824dea03ce500d0e73763bf4f40.png","1671826571","陵山鱼鸣","2025-09-17T20:13:02+00:00"
"BV1es411D7sW","274956065473","[滑稽]","滑稽","[滑稽]","[滑稽]","https://i0.hdslb.com/bfs/emote/d15121545a99ac46774f1f4465b895fe2d1411c3.png","26630980","風小澤","2025-09-17T16:19:38+00:00"
"BV1es411D7sW","276228274416","[打call]","打call","2025打卡[打call]","2025打卡[打call]","https://i0.hdslb.com/bfs/emote/431432c43da3ee5aab5b0e4f8931953e649e9975.png","2005330423","Aurora_2077","2025-09-16T08:23:36+00:00"
"BV1es411D7sW","274754431009","[哦呼]","哦呼","10周年了[哦呼]","10周年了[哦呼]","https://i0.hdslb.com/bfs/emote/362bded07ea5434886271d23fa25f5d85d8af06c.png","1506928963","我居然声控一只水怪","2025-09-15T12:40:21+00:00"
"BV1es411D7sW","276076571152","[doge]","doge","有25年的兄弟吗[脱单doge][doge][doge_金箍]","有25年的兄弟吗[脱单doge][doge][doge_金箍]","https://i0.hdslb.com/bfs/emote/3087d273a78ccaff4bb1e9972e2ba2a7583c9f11.png","336069737","我不玩海岛奇兵","2025-09-14T14:24:40+00:00"
"BV1es411D7sW","275945351696","[抱拳]","抱拳","十年了我才知道这是发言剪出来的鬼畜啊，我一直以为是首单曲！up主神人[抱拳]","十年了我才知道这是发言剪出来的鬼畜啊，我一直以为是首单曲！up主神人[抱拳]","https://i0.hdslb.com/bfs/emote/89516218158dbea18ab78e8873060bf95d33bbbe.png","49274244","九罐肉嵩","2025-09-13T10:43:14+00:00"
"BV1es411D7sW","275883723712","[星星眼]","星星眼","[星星眼]","[星星眼]","https://i0.hdslb.com/bfs/emote/63c9d1a31c0da745b61cdb35e0ecb28635675db2.png","3537120541018245","饿了烤土豆和蛋挞","2025-09-12T20:42:11+00:00"
"BV1es411D7sW","274118730273","[doge]","doge","原曲是什么[doge]","原曲是什么[doge]","https://i0.hdslb.com/bfs/emote/3087d273a78ccaff4bb1e9972e2ba2a7583c9f11.png","1720656079","游木斯","2025-09-08T16:12:09+00:00"
"BV1es411D7sW","275430274672","[星星眼]","星星眼","来考古了[星星眼][星星眼]","来考古了[星星眼][星星眼]","https://i0.hdslb.com/bfs/emote/63c9d1a31c0da745b61cdb35e0ecb28635675db2.png","524591034","乔又木","2025-09-08T03:21:21+00:00"
"BV1es411D7sW","275310348608","[笑哭]","笑哭","好多早期听过的现在才看见本尊[笑哭]","好多早期听过的现在才看见本尊[笑哭]","https://i0.hdslb.com/bfs/emote/c3043ba94babf824dea03ce500d0e73763bf4f40.png","3461575425919939","染色甲基绿","2025-09-06T19:56:50+00:00"
"BV1es411D7sW","273920468289","[笑哭]","笑哭","10年了[笑哭]","10年了[笑哭]","https://i0.hdslb.com/bfs/emote/c3043ba94babf824dea03ce500d0e73763bf4f40.png","3546628824762899","刺客无敌好吧","2025-09-06T14:14:27+00:00"
"BV1es411D7sW","275123211792","[笑哭]","笑哭","每次看都有人和我一起[笑哭][脱单doge]","每次看都有人和我一起[笑哭][脱单doge]","https://i0.hdslb.com/bfs/emote/c3043ba94babf824dea03ce500d0e73763bf4f40.png","3493088905398621","哦谢特___","2025-09-05T03:22:47+00:00"
"BV1es411D7sW","274896180144","[笑哭]","笑哭","十年了[笑哭][笑哭][笑哭]","十年了[笑哭][笑哭][笑哭]","https://i0.hdslb.com/bfs/emote/c3043ba94babf824dea03ce500d0e73763bf4f40.png","1580491043","蔷薇给了你","2025-09-02T11:45:17+00:00"
"BV1es411D7sW","274881542640","[笑哭]","笑哭","居然十年了[笑哭]","居然十年了[笑哭]","https://i0.hdslb.com/bfs/emote/c3043ba94babf824dea03ce500d0e73763bf4f40.png","26035705","安迪机长","2025-09-02T09:01:48+00:00"
"BV1es411D7sW","274819144160","[酸了]","酸了","10年了吗[酸了]","10年了吗[酸了]","https://i0.hdslb.com/bfs/emote/92b1c8cbceea3ae0e8e32253ea414783e8ba7806.png","1140296219","浅夏淅沥小雨","2025-09-01T14:05:25+00:00"
"BV1es411D7sW","274790917936","[doge]","doge","考古[doge]","考古[doge]","https://i0.hdslb.com/bfs/emote/3087d273a78ccaff4bb1e9972e2ba2a7583c9f11.png","3546893839764003","可靠の芝","2025-09-01T08:52:50+00:00"
"BV1es411D7sW","274704822848","[doge]","doge","考古
那时我才上一年级[doge]","考古
那时我才上一年级[doge]","https://i0.hdslb.com/bfs/emote/3087d273a78ccaff4bb1e9972e2ba2a7583c9f11.png","3493277858793641","ドナナ","2025-08-31T10:12:08+00:00"
"BV1es411D7sW","273367832241","[doge]","doge","这里竟然有活人，逆天[doge]","这里竟然有活人，逆天[doge]","https://i0.hdslb.com/bfs/emote/3087d273a78ccaff4bb1e9972e2ba2a7583c9f11.png","3546713182702496","学名鸦乌","2025-08-31T10:53:50+00:00"
"BV1es411D7sW","276539017312","[doge]","doge","回复 @wwy-qiqi :对，山东临沂[doge]","回复 @wwy-qiqi :对，山东临沂[doge]","https://i0.hdslb.com/bfs/emote/3087d273a78ccaff4bb1e9972e2ba2a7583c9f11.png","3493277858793641","ドナナ","2025-09-19T13:22:00+00:00"
"BV1es411D7sW","274621237168","[doge]","doge","@简单的一只羊 @盒子夢想家 @钢制550C @小黑石子 @zioaaa6 @百威诺葡萄酒 @我的世界小申 @MobileCard9731 [doge][doge][doge][doge][doge][doge][doge][doge][doge][doge][doge]大家看的开心就看[doge_金箍][doge_金箍][doge_金箍]","@简单的一只羊 @盒子夢想家 @钢制550C @小黑石子 @zioaaa6 @百威诺葡萄酒 @我的世界小申 @MobileCard9731 [doge][doge][doge][doge][doge][doge][doge][doge][doge][doge][doge]大家看的开心就看[doge_金箍][doge_金箍][doge_金箍]","https://i0.hdslb.com/bfs/emote/3087d273a78ccaff4bb1e9972e2ba2a7583c9f11.png","3546844751727146","无聊的mc","2025-08-30T14:33:33+00:00"
"BV1es411D7sW","273792332881","[呲牙]","呲牙","回复 @树叶ASz :前面学习有点忙，来晚了[呲牙]","回复 @树叶ASz :前面学习有点忙，来晚了[呲牙]","https://i0.hdslb.com/bfs/emote/b5a5898491944a4268360f2e7a84623149672eb6.png","3546626899577292","小黑石子","2025-09-05T09:47:04+00:00"
"BV1es411D7sW","273274874017","[吃瓜]","吃瓜","10年啦，当年还是个毛都没长齐的小子[吃瓜]","10年啦，当年还是个毛都没长齐的小子[吃瓜]","https://i0.hdslb.com/bfs/emote/4191ce3c44c2b3df8fd97c33f85d3ab15f4f3c84.png","1509989956","穿着19星空仰望星空","2025-08-30T13:17:47+00:00"
"BV1es411D7sW","274684201168","[doge]","doge","现在齐了？[doge]","现在齐了？[doge]","https://i0.hdslb.com/bfs/emote/3087d273a78ccaff4bb1e9972e2ba2a7583c9f11.png","20115306","案源的金阔刀","2025-08-31T06:20:22+00:00"
"BV1es411D7sW","274584144640","[歪嘴]","歪嘴","10年了！前来考古[歪嘴]","10年了！前来考古[歪嘴]","https://i0.hdslb.com/bfs/emote/4384050fbab0586259acdd170b510fe262f08a17.png","3493277858793641","ドナナ","2025-08-30T09:06:07+00:00"
"BV1es411D7sW","274536371200","[doge]","doge","诬告案时代考古[doge]","诬告案时代考古[doge]","https://i0.hdslb.com/bfs/emote/3087d273a78ccaff4bb1e9972e2ba2a7583c9f11.png","11163142","金坷垃金坷垃金坷垃1","2025-08-30T01:07:34+00:00"
"BV1es411D7sW","273199601153","[笑哭]","笑哭","手机为啥震动[笑哭]","手机为啥震动[笑哭]","https://i0.hdslb.com/bfs/emote/c3043ba94babf824dea03ce500d0e73763bf4f40.png","3546845909354679","ZJC-Ultra","2025-08-30T00:29:05+00:00"
"BV1es411D7sW","273053776081","[大哭]","大哭","什么时候UP主能更新啊[大哭]","什么时候UP主能更新啊[大哭]","https://i0.hdslb.com/bfs/emote/2caafee2e5db4db72104650d87810cc2c123fc86.png","1206722751","yegysdg","2025-08-28T15:30:15+00:00"
"BV1es411D7sW","274365309168","[呲牙]","呲牙","终于找到出处了[呲牙]","终于找到出处了[呲牙]","https://i0.hdslb.com/bfs/emote/b5a5898491944a4268360f2e7a84623149672eb6.png","3546801523132910","薪清","2025-08-28T13:14:45+00:00"
"BV1es411D7sW","272949638385","[吃瓜]","吃瓜","只能说资本家都一个样[吃瓜]","只能说资本家都一个样[吃瓜]","https://i0.hdslb.com/bfs/emote/4191ce3c44c2b3df8fd97c33f85d3ab15f4f3c84.png","3546554390546867","看不到的异名","2025-08-27T19:20:38+00:00"
"BV1es411D7sW","272765193601","[doge]","doge","考古来了[doge]","考古来了[doge]","https://i0.hdslb.com/bfs/emote/3087d273a78ccaff4bb1e9972e2ba2a7583c9f11.png","1042838373","茂笔生花MozeFX","2025-08-26T08:47:56+00:00"
"BV1es411D7sW","274040380992","[doge]","doge","今天也是终于用上小米了[doge]","今天也是终于用上小米了[doge]","https://i0.hdslb.com/bfs/emote/3087d273a78ccaff4bb1e9972e2ba2a7583c9f11.png","690774848","x俯瞰风景","2025-08-26T01:52:14+00:00"
"BV1es411D7sW","274033017392","[笑哭]","笑哭","[笑哭]","[笑哭]","https://i0.hdslb.com/bfs/emote/c3043ba94babf824dea03ce500d0e73763bf4f40.png","3461577688746908","_aaa_love","2025-08-26T00:09:18+00:00"
"BV1es411D7sW","272709494081","[笑哭]","笑哭","这视频有个传奇的一点就是你无论几点点开它都有几个人和你一块看[辣眼睛][辣眼睛][笑哭]","这视频有个传奇的一点就是你无论几点点开它都有几个人和你一块看[辣眼睛][辣眼睛][笑哭]","https://i0.hdslb.com/bfs/emote/c3043ba94babf824dea03ce500d0e73763bf4f40.png","1275425596","大明三太子","2025-08-25T18:56:56+00:00"
"BV1es411D7sW","272709494081","[辣眼睛]","辣眼睛","这视频有个传奇的一点就是你无论几点点开它都有几个人和你一块看[辣眼睛][辣眼睛][笑哭]","这视频有个传奇的一点就是你无论几点点开它都有几个人和你一块看[辣眼睛][辣眼睛][笑哭]","https://i0.hdslb.com/bfs/emote/35d62c496d1e4ea9e091243fa812866f5fecc101.png","1275425596","大明三太子","2025-08-25T18:56:56+00:00"
"BV1es411D7sW","274008780304","[doge]","doge","考古[doge][吃瓜][打call]","考古[doge][吃瓜][打call]","https://i0.hdslb.com/bfs/emote/3087d273a78ccaff4bb1e9972e2ba2a7583c9f11.png","3546736991668425","韩睿hanrui","2025-08-25T15:13:26+00:00"
"BV1es411D7sW","274008780304","[吃瓜]","吃瓜","考古[doge][吃瓜][打call]","考古[doge][吃瓜][打call]","https://i0.hdslb.com/bfs/emote/4191ce3c44c2b3df8fd97c33f85d3ab15f4f3c84.png","3546736991668425","韩睿hanrui","2025-08-25T15:13:26+00:00"
"BV1es411D7sW","274008780304","[打call]","打call","考古[doge][吃瓜][打call]","考古[doge][吃瓜][打call]","https://i0.hdslb.com/bfs/emote/431432c43da3ee5aab5b0e4f8931953e649e9975.png","3546736991668425","韩睿hanrui","2025-08-25T15:13:26+00:00"
