"bvid","rpid","emoji_alt","emoji_name","message","sentence","emote_url","mid","uname","ctime_iso"
"BV1eU1vBiEqh","282291664736","[doge]","doge","影视飓风可以开一波人物志的栏目了[doge]","影视飓风可以开一波人物志的栏目了[doge]","https://i0.hdslb.com/bfs/emote/3087d273a78ccaff4bb1e9972e2ba2a7583c9f11.png","502698933","到哪了马上来","2025-11-12T17:27:22+00:00"
"BV1eU1vBiEqh","282277504800","[OK]","OK","编入通辽硬核狠人名传[OK]","编入通辽硬核狠人名传[OK]","https://i0.hdslb.com/bfs/emote/4683fd9ffc925fa6423110979d7dcac5eda297f4.png","247726031","蜂蜜糖水铺","2025-11-12T14:32:00+00:00"
"BV1eU1vBiEqh","282255521952","[大哭]","大哭","真的好佩服这种人，知道自己想做什么，并且热爱，无条件的热爱[大哭]","真的好佩服这种人，知道自己想做什么，并且热爱，无条件的热爱[大哭]","https://i0.hdslb.com/bfs/emote/2caafee2e5db4db72104650d87810cc2c123fc86.png","302445923","是祈星嘞","2025-11-12T10:42:27+00:00"
"BV1eU1vBiEqh","282238009680","[笑哭]","笑哭","刚想关注一下发现已经关注过了[笑哭]","刚想关注一下发现已经关注过了[笑哭]","https://i0.hdslb.com/bfs/emote/c3043ba94babf824dea03ce500d0e73763bf4f40.png","207387305","thteh","2025-11-12T06:55:50+00:00"
"BV1eU1vBiEqh","282236295744","[吃瓜]","吃瓜","他这个工作啊，只能中午做[吃瓜]","他这个工作啊，只能中午做[吃瓜]","https://i0.hdslb.com/bfs/emote/4191ce3c44c2b3df8fd97c33f85d3ab15f4f3c84.png","228450136","Fireforce","2025-11-12T06:29:36+00:00"
"BV1eU1vBiEqh","282234341360","[大哭]","大哭","真的不能给阿宇今年的百大up主吗，这比那些好多注水的强多了[大哭]","真的不能给阿宇今年的百大up主吗，这比那些好多注水的强多了[大哭]","https://i0.hdslb.com/bfs/emote/2caafee2e5db4db72104650d87810cc2c123fc86.png","330353844","秋漓233","2025-11-12T05:58:09+00:00"
"BV1eU1vBiEqh","280373446529","[笑哭]","笑哭","40kg迷你涡喷不需要5w… 几k就能买到 而且主要用途是航模 5w都能搞到200kg的了[笑哭] Tim还是要审核好嘉宾的话术啊","40kg迷你涡喷不需要5w… 几k就能买到 而且主要用途是航模 5w都能搞到200kg的了[笑哭] Tim还是要审核好嘉宾的话术啊","https://i0.hdslb.com/bfs/emote/c3043ba94babf824dea03ce500d0e73763bf4f40.png","11981455","OriginalTeenageGirlsSavior","2025-11-12T00:27:17+00:00"
"BV1eU1vBiEqh","282183875376","[微笑]","微笑","这不比啥啥同学强多了...[微笑]","这不比啥啥同学强多了...[微笑]","https://i0.hdslb.com/bfs/emote/685612eadc33f6bc233776c6241813385844f182.png","40056833","我Tay爱你了","2025-11-11T14:06:58+00:00"
"BV1eU1vBiEqh","280332994833","[大哭]","大哭","真的看哭我了，阿宇很好，tim也很好，愿意去做这样的事[大哭]","真的看哭我了，阿宇很好，tim也很好，愿意去做这样的事[大哭]","https://i0.hdslb.com/bfs/emote/2caafee2e5db4db72104650d87810cc2c123fc86.png","1212299877","Swagskr11","2025-11-11T11:30:18+00:00"
"BV1eU1vBiEqh","282168142320","[笑哭]","笑哭","有人为了做梦拼命攒钱，有人为了圆梦拼命撒钱[笑哭]","有人为了做梦拼命攒钱，有人为了圆梦拼命撒钱[笑哭]","https://i0.hdslb.com/bfs/emote/c3043ba94babf824dea03ce500d0e73763bf4f40.png","49864539","一冷棍","2025-11-11T11:22:40+00:00"
"BV1eU1vBiEqh","280329067313","[星星眼]","星星眼","看阿宇云上客厅的时候就幻想阿宇能和tim来个联动[星星眼]许愿成功","看阿宇云上客厅的时候就幻想阿宇能和tim来个联动[星星眼]许愿成功","https://i0.hdslb.com/bfs/emote/63c9d1a31c0da745b61cdb35e0ecb28635675db2.png","283210280","coolthatshit","2025-11-11T10:49:01+00:00"
"BV1eU1vBiEqh","280319015505","[大哭]","大哭","有梦想的人真是太耀眼了[大哭]","有梦想的人真是太耀眼了[大哭]","https://i0.hdslb.com/bfs/emote/2caafee2e5db4db72104650d87810cc2c123fc86.png","125752968","n47280970111","2025-11-11T08:51:54+00:00"
"BV1eU1vBiEqh","282153388464","[大哭]","大哭","注意一下：很多地方已经没有国补了[大哭]
① 一定要领取了国补🧧再下单立减20%
② 惊东搜【购物红包621】领取手机、家用电器、电脑、平板等等大额红包以及国补资格
我就是这样操作的，刚刚买电脑省了500多！","注意一下：很多地方已经没有国补了[大哭]
① 一定要领取了国补🧧再下单立减20%
② 惊东搜【购物红包621】领取手机、家用电器、电脑、平板等等大额红包以及国补资格
我就是这样操作的，刚刚买电脑省了500多！","https://i0.hdslb.com/bfs/emote/2caafee2e5db4db72104650d87810cc2c123fc86.png","1085659810","小橘子23334","2025-11-11T08:35:50+00:00"
"BV1eU1vBiEqh","282149347120","[大哭]","大哭","我的小阿宇也是出息了[大哭][大哭][大哭]","我的小阿宇也是出息了[大哭][大哭][大哭]","https://i0.hdslb.com/bfs/emote/2caafee2e5db4db72104650d87810cc2c123fc86.png","3493077419297505","玻璃窗纱","2025-11-11T07:38:10+00:00"
"BV1eU1vBiEqh","280306805457","[大哭]","大哭","手机壳快点补货啊喂！！！！[大哭][大哭][大哭]昨天明明还有的，今天早上一起来就没了啊喂[大哭]","手机壳快点补货啊喂！！！！[大哭][大哭][大哭]昨天明明还有的，今天早上一起来就没了啊喂[大哭]","https://i0.hdslb.com/bfs/emote/2caafee2e5db4db72104650d87810cc2c123fc86.png","526677597","喜欢金板鱼的卡玛泰姬","2025-11-11T05:39:34+00:00"
"BV1eU1vBiEqh","282139994112","[大笑]","大笑","简直太酷啦！！！[大笑][大笑][大笑]","简直太酷啦！！！[大笑][大笑][大笑]","https://i0.hdslb.com/bfs/emote/ca94ad1c7e6dac895eb5b33b7836b634c614d1c0.png","92591640","靖子瑜","2025-11-11T05:17:26+00:00"
"BV1eU1vBiEqh","280286299489","[妙啊]","妙啊","我记得tim的梦想是上月球，啊宇的技术是不是也可以加入影视飓风，从而获得支持[妙啊]","我记得tim的梦想是上月球，啊宇的技术是不是也可以加入影视飓风，从而获得支持[妙啊]","https://i0.hdslb.com/bfs/emote/b4cb77159d58614a9b787b91b1cd22a81f383535.png","4434082","RAlNED","2025-11-11T00:43:13+00:00"
"BV1eU1vBiEqh","282109871184","[doge]","doge","有没有一种可能   Tim关注他  应该是有一天他会帮他上火星[doge]","有没有一种可能   Tim关注他  应该是有一天他会帮他上火星[doge]","https://i0.hdslb.com/bfs/emote/3087d273a78ccaff4bb1e9972e2ba2a7583c9f11.png","772344","人渣尘","2025-11-10T17:45:54+00:00"
"BV1eU1vBiEqh","282098650192","[doge]","doge","up真的好棒，是我理想的样子，等我上完大学，就去up工作室当助理[打call]这是我第一次给up充电，虽然我没有钱，但是up比我还没钱，为up还款助力一下。[doge]","up真的好棒，是我理想的样子，等我上完大学，就去up工作室当助理[打call]这是我第一次给up充电，虽然我没有钱，但是up比我还没钱，为up还款助力一下。[doge]","https://i0.hdslb.com/bfs/emote/3087d273a78ccaff4bb1e9972e2ba2a7583c9f11.png","2111208203","平安喜樂的牛马生活","2025-11-10T15:13:26+00:00"
"BV1eU1vBiEqh","282098650192","[打call]","打call","up真的好棒，是我理想的样子，等我上完大学，就去up工作室当助理[打call]这是我第一次给up充电，虽然我没有钱，但是up比我还没钱，为up还款助力一下。[doge]","up真的好棒，是我理想的样子，等我上完大学，就去up工作室当助理[打call]这是我第一次给up充电，虽然我没有钱，但是up比我还没钱，为up还款助力一下。[doge]","https://i0.hdslb.com/bfs/emote/431432c43da3ee5aab5b0e4f8931953e649e9975.png","2111208203","平安喜樂的牛马生活","2025-11-10T15:13:26+00:00"
"BV1eU1vBiEqh","280264863969","[大哭]","大哭","咋还没更新 催更催更！！[蹲蹲][蹲蹲][蹲蹲][蹲蹲][蹲蹲][大哭][大哭][大哭][大哭][大哭][捂眼][捂眼][捂眼][捂眼][捂眼]","咋还没更新 催更催更！！[蹲蹲][蹲蹲][蹲蹲][蹲蹲][蹲蹲][大哭][大哭][大哭][大哭][大哭][捂眼][捂眼][捂眼][捂眼][捂眼]","https://i0.hdslb.com/bfs/emote/2caafee2e5db4db72104650d87810cc2c123fc86.png","1662223657","哔哩吧啦黑魔仙点点","2025-11-10T15:06:23+00:00"
"BV1eU1vBiEqh","280264863969","[捂眼]","捂眼","咋还没更新 催更催更！！[蹲蹲][蹲蹲][蹲蹲][蹲蹲][蹲蹲][大哭][大哭][大哭][大哭][大哭][捂眼][捂眼][捂眼][捂眼][捂眼]","咋还没更新 催更催更！！[蹲蹲][蹲蹲][蹲蹲][蹲蹲][蹲蹲][大哭][大哭][大哭][大哭][大哭][捂眼][捂眼][捂眼][捂眼][捂眼]","https://i0.hdslb.com/bfs/emote/c5c6d6982e1e53e478daae554b239f2b227b172b.png","1662223657","哔哩吧啦黑魔仙点点","2025-11-10T15:06:23+00:00"
"BV1eU1vBiEqh","282095754784","[大哭]","大哭","太厉害了 看到最后真的泪目了[大哭][大哭][大哭]","太厉害了 看到最后真的泪目了[大哭][大哭][大哭]","https://i0.hdslb.com/bfs/emote/2caafee2e5db4db72104650d87810cc2c123fc86.png","424095149","吧唧一口埃文斯","2025-11-10T14:45:51+00:00"
"BV1eU1vBiEqh","280260871009","[星星眼]","星星眼","tim也是上杂志了哈[星星眼][星星眼]","tim也是上杂志了哈[星星眼][星星眼]","https://i0.hdslb.com/bfs/emote/63c9d1a31c0da745b61cdb35e0ecb28635675db2.png","1759196040","一只吃不胖的pig","2025-11-10T14:26:00+00:00"
"BV1eU1vBiEqh","280260503969","[支持]","支持","年轻，正是燥的年纪[支持][支持][支持]","年轻，正是燥的年纪[支持][支持][支持]","https://i0.hdslb.com/bfs/emote/3c210366a5585706c09d4c686a9d942b39feeb50.png","20112760","劳动致富奔小康","2025-11-10T14:21:28+00:00"
"BV1eU1vBiEqh","282086575632","[OK]","OK","[OK]","[OK]","https://i0.hdslb.com/bfs/emote/4683fd9ffc925fa6423110979d7dcac5eda297f4.png","471240737","飞行的柚子Bilibil","2025-11-10T13:14:24+00:00"
"BV1eU1vBiEqh","280239806977","[呆]","呆","@仰望汽车杨峰  @比亚迪李云飞   [呆][思考]大哥们 赞助一期ayu的梦想吧","@仰望汽车杨峰  @比亚迪李云飞   [呆][思考]大哥们 赞助一期ayu的梦想吧","https://i0.hdslb.com/bfs/emote/33ad6000d9f9f168a0976bc60937786f239e5d8c.png","8303075","lumia你老板炸了","2025-11-10T10:41:27+00:00"
"BV1eU1vBiEqh","280239806977","[思考]","思考","@仰望汽车杨峰  @比亚迪李云飞   [呆][思考]大哥们 赞助一期ayu的梦想吧","@仰望汽车杨峰  @比亚迪李云飞   [呆][思考]大哥们 赞助一期ayu的梦想吧","https://i0.hdslb.com/bfs/emote/cfa9b7e89e4bfe04bbcd34ccb1b0df37f4fa905c.png","8303075","lumia你老板炸了","2025-11-10T10:41:27+00:00"
"BV1eU1vBiEqh","280239860401","[呆]","呆","@比亚迪  @比亚迪汽车 @仰望汽车胡晓庆  [呆][思考]赞助一期ayu的梦想吧","@比亚迪  @比亚迪汽车 @仰望汽车胡晓庆  [呆][思考]赞助一期ayu的梦想吧","https://i0.hdslb.com/bfs/emote/33ad6000d9f9f168a0976bc60937786f239e5d8c.png","8303075","lumia你老板炸了","2025-11-10T10:42:48+00:00"
"BV1eU1vBiEqh","280239860401","[思考]","思考","@比亚迪  @比亚迪汽车 @仰望汽车胡晓庆  [呆][思考]赞助一期ayu的梦想吧","@比亚迪  @比亚迪汽车 @仰望汽车胡晓庆  [呆][思考]赞助一期ayu的梦想吧","https://i0.hdslb.com/bfs/emote/cfa9b7e89e4bfe04bbcd34ccb1b0df37f4fa905c.png","8303075","lumia你老板炸了","2025-11-10T10:42:48+00:00"
"BV1eU1vBiEqh","280228598625","[笑哭]","笑哭","找不到词语来表达：纯自学的创意，这天赋+执行力谁看了不夸一句牛逼？[笑哭]","找不到词语来表达：纯自学的创意，这天赋+执行力谁看了不夸一句牛逼？[笑哭]","https://i0.hdslb.com/bfs/emote/c3043ba94babf824dea03ce500d0e73763bf4f40.png","31086899","TPAGD","2025-11-10T08:25:56+00:00"
"BV1eU1vBiEqh","282046599936","[星星眼]","星星眼","加油！！[星星眼][星星眼]理科生真的很浪漫","加油！！[星星眼][星星眼]理科生真的很浪漫","https://i0.hdslb.com/bfs/emote/63c9d1a31c0da745b61cdb35e0ecb28635675db2.png","14388630","一只醒醒醒","2025-11-10T05:40:20+00:00"
"BV1eU1vBiEqh","280211421905","[星星眼]","星星眼","真的感叹啊，从最开始阿宇只有几千粉丝的时候就开始关注[星星眼]一直看着阿宇越来越好","真的感叹啊，从最开始阿宇只有几千粉丝的时候就开始关注[星星眼]一直看着阿宇越来越好","https://i0.hdslb.com/bfs/emote/63c9d1a31c0da745b61cdb35e0ecb28635675db2.png","1159305269","牛马赛克啦","2025-11-10T04:22:20+00:00"
"BV1eU1vBiEqh","282038961168","[惊喜]","惊喜","那还说啥了，无限进步[惊喜][惊喜][惊喜]","那还说啥了，无限进步[惊喜][惊喜][惊喜]","https://i0.hdslb.com/bfs/emote/0afecaf3a3499479af946f29749e1a6c285b6f65.png","401818915","章鱼鳍","2025-11-10T04:17:38+00:00"
"BV1eU1vBiEqh","282030865696","[滑稽]","滑稽","@罗永浩的十字路口 [滑稽]","@罗永浩的十字路口 [滑稽]","https://i0.hdslb.com/bfs/emote/d15121545a99ac46774f1f4465b895fe2d1411c3.png","8690729","夏冰烈","2025-11-10T02:36:48+00:00"
"BV1eU1vBiEqh","280199238609","[OK]","OK","怎么还不更新，我赌影视飓风今天必更新[OK]","怎么还不更新，我赌影视飓风今天必更新[OK]","https://i0.hdslb.com/bfs/emote/4683fd9ffc925fa6423110979d7dcac5eda297f4.png","1905349761","天野阳菜0822","2025-11-10T01:18:15+00:00"
