bvid,emoji_alt,emoji_name,message,sentence,mid,uname,ctime_iso
BV1MN4y177PB,[doge],doge,[doge][doge][doge]就这还教学啊？？LOL[调皮][调皮]哈哈哈，t,[doge][doge][doge]就这还教学啊？？LOL[调皮][调皮]哈哈哈，t,12691564,海枯石的春天,2025-10-25T15:25:52+00:00
BV1MN4y177PB,[笑哭],笑哭,get不到任何点 ..... [笑哭] 并且没有任何共鸣，这为什么会火成这样。,get不到任何点 ..... [笑哭] 并且没有任何共鸣，这为什么会火成这样。,527583836,僵尸大佬爹,2025-10-25T08:24:56+00:00
BV1MN4y177PB,[委屈],委屈,[委屈][委屈][委屈],[委屈][委屈][委屈],3632312455531052,小宙斯666,2025-10-24T12:13:23+00:00
BV1MN4y177PB,[星星眼],星星眼,主包的文采真的牛[星星眼],主包的文采真的牛[星星眼],3461572980640578,gujgrfb,2025-10-19T15:14:01+00:00
BV1MN4y177PB,[辣眼睛],辣眼睛,谁有时间帮忙店铺回复消息 给三十五一小时 有人吗？[辣眼睛][辣眼睛][辣眼睛][辣眼睛][辣眼睛],谁有时间帮忙店铺回复消息 给三十五一小时 有人吗？[辣眼睛][辣眼睛][辣眼睛][辣眼睛][辣眼睛],416976453,zhusijai,2025-10-18T08:40:32+00:00
BV1MN4y177PB,[大哭],大哭,第一次看到这个是初三的暑假，现在上大一了，回来再看一遍，感觉还是颇深呐。我只记得当时坐车的时候，电台里面都在放这个[大哭][doge_金箍]一晃眼又过去了三年呐,第一次看到这个是初三的暑假，现在上大一了，回来再看一遍，感觉还是颇深呐。我只记得当时坐车的时候，电台里面都在放这个[大哭][doge_金箍]一晃眼又过去了三年呐,1702689196,老王终极版,2025-10-17T10:24:35+00:00
BV1MN4y177PB,[胜利],胜利,[脸红][胜利],[脸红][胜利],696746731,时未向,2025-10-12T22:49:27+00:00
BV1MN4y177PB,[笑],笑,二舅是我们的阅读理解[笑],二舅是我们的阅读理解[笑],3546776718019338,A楠不吃香菜R,2025-10-11T13:10:40+00:00
BV1MN4y177PB,[大哭],大哭,[大哭],[大哭],3536995202631738,黄色星期一,2025-10-11T05:20:11+00:00
BV1MN4y177PB,[微笑],微笑,回复 @不啵不啵_ :打脸在哪？这视频好多东西就不能深究，很多都夸张了，单论艺术性没问题，你非要说真实性很高，那不找骂吗？[微笑],回复 @不啵不啵_ :打脸在哪？这视频好多东西就不能深究，很多都夸张了，单论艺术性没问题，你非要说真实性很高，那不找骂吗？[微笑],515735953,发几块314,2025-10-17T01:40:38+00:00
BV1MN4y177PB,[笑哭],笑哭,我是一位练武之人，有这非常强悍的身体素质，教练都说我很适合搏击，可惜了后来我生病了，得了我父亲遗传给我的血糖高[笑哭]现在的我没了力气手软脚软，眼睛也偶尔看不清，我知道曾经的我身体多好，现在洗个衣服都累的要死，成为了社会的负担，只能摆摊混口饭吃，真是天意弄人[笑哭],我是一位练武之人，有这非常强悍的身体素质，教练都说我很适合搏击，可惜了后来我生病了，得了我父亲遗传给我的血糖高[笑哭]现在的我没了力气手软脚软，眼睛也偶尔看不清，我知道曾经的我身体多好，现在洗个衣服都累的要死，成为了社会的负担，只能摆摊混口饭吃，真是天意弄人[笑哭],189140355,太山狸,2025-10-08T12:14:22+00:00
BV1MN4y177PB,[拥抱],拥抱,加油，事实只能接受[拥抱][拥抱]改变可以改变的,加油，事实只能接受[拥抱][拥抱]改变可以改变的,1074632233,那些都是废物宝宝,2025-10-11T09:14:29+00:00
BV1MN4y177PB,[大哭],大哭,变成国庆语文作业试卷上的阅读了[大哭][大哭][大哭],变成国庆语文作业试卷上的阅读了[大哭][大哭][大哭],3546578683955618,-对方不在输入-,2025-10-07T09:00:12+00:00
BV1MN4y177PB,[微笑],微笑,各位lv.7兄弟，你看我升七级这事儿[微笑][微笑][微笑],各位lv.7兄弟，你看我升七级这事儿[微笑][微笑][微笑],297047909,元歌不写日记,2025-10-07T04:42:46+00:00
BV1MN4y177PB,[大哭],大哭,[大哭],[大哭],1891620384,C次の廷羽司,2025-10-05T18:58:54+00:00
BV1MN4y177PB,[嫌弃],嫌弃,[嫌弃],[嫌弃],3546667057940752,理塘丁真测,2025-10-05T16:47:25+00:00
BV1MN4y177PB,[大哭],大哭,我想我外公了[大哭],我想我外公了[大哭],517591846,此刻宣判,2025-10-04T10:37:00+00:00
BV1MN4y177PB,[微笑],微笑,各位lv.6兄弟，你看我升六级这事儿[微笑][微笑][微笑],各位lv.6兄弟，你看我升六级这事儿[微笑][微笑][微笑],1519107424,虚空人物,2025-10-02T14:26:28+00:00
BV1MN4y177PB,[鼓掌],鼓掌,道友莫急[鼓掌],道友莫急[鼓掌],430661065,载祈,2025-10-03T08:35:26+00:00
BV1MN4y177PB,[微笑],微笑,“甘于平凡却不甘平凡的溃败”[微笑],“甘于平凡却不甘平凡的溃败”[微笑],1593151436,没什么路人而已,2025-10-02T13:37:22+00:00
BV1MN4y177PB,[微笑],微笑,第一次看还是高二时候在语文课上老师给我们看的，转眼三年过去了[微笑][微笑],第一次看还是高二时候在语文课上老师给我们看的，转眼三年过去了[微笑][微笑],3546571853531890,名字睡了,2025-10-01T23:47:17+00:00
BV1MN4y177PB,[呲牙],呲牙,[呲牙],[呲牙],1395151468,各个场地没有位置关系,2025-10-01T08:39:04+00:00
BV1MN4y177PB,[打call],打call,敬人生！冲得下去就看看风景，冲不下去了就退游，智者只活他应该活的长度[打call],敬人生！冲得下去就看看风景，冲不下去了就退游，智者只活他应该活的长度[打call],497190357,中国上海小李达,2025-10-01T04:27:08+00:00
BV1MN4y177PB,[辣眼睛],辣眼睛,[辣眼睛],[辣眼睛],3493143083223401,星际起航员,2025-09-30T04:06:17+00:00
BV1MN4y177PB,[哦呼],哦呼,[哦呼],[哦呼],383063923,迷No浇花,2025-09-27T08:57:22+00:00
BV1MN4y177PB,[大哭],大哭,只有我好奇为什么二舅会几针就残疾了吗[大哭],只有我好奇为什么二舅会几针就残疾了吗[大哭],1711351362,孤狼AIone,2025-09-23T12:27:37+00:00
BV1MN4y177PB,[辣眼睛],辣眼睛,[辣眼睛],[辣眼睛],94537550,非常二佳1,2025-09-21T06:57:15+00:00
BV1MN4y177PB,[星星眼],星星眼,这个视频进我的阅读理解了[星星眼][星星眼],这个视频进我的阅读理解了[星星眼][星星眼],593387675,鸥姐姐姐夫哥哥好不好,2025-09-20T10:53:15+00:00
BV1MN4y177PB,[大哭],大哭,请求大家为于朦胧发声，也许你的一个评论就可以让坏人受到惩罚，他不该如此结局，请求你们了[大哭],请求大家为于朦胧发声，也许你的一个评论就可以让坏人受到惩罚，他不该如此结局，请求你们了[大哭],298586189,小鸽子201,2025-09-20T04:07:01+00:00
BV1MN4y177PB,[保佑],保佑,首先，我为我借楼发言向各位道歉，其次请求大家关注下于朦胧的案件，因为存在太多的疑点，而我发现身边还有好多人不知道这件事[保佑][保佑]我们需要舆论与热度，恳请大家了解下，只是希望你们了解下，拜托[保佑],首先，我为我借楼发言向各位道歉，其次请求大家关注下于朦胧的案件，因为存在太多的疑点，而我发现身边还有好多人不知道这件事[保佑][保佑]我们需要舆论与热度，恳请大家了解下，只是希望你们了解下，拜托[保佑],8740627,被拉小黑屋中,2025-09-20T01:56:33+00:00
BV1MN4y177PB,[傲娇],傲娇,发现彩蛋[傲娇][傲娇][傲娇],发现彩蛋[傲娇][傲娇][傲娇],431171305,辉辉の灰灰,2025-09-16T17:55:45+00:00
BV1MN4y177PB,[星星眼],星星眼,@我不是只朱 好康[星星眼],@我不是只朱 好康[星星眼],1032169407,sikah,2025-09-16T17:02:31+00:00
BV1MN4y177PB,[委屈],委屈,b站点赞和投币最多的视频[委屈],b站点赞和投币最多的视频[委屈],627186957,我不吃香瓜呀,2025-09-13T11:18:31+00:00
BV1MN4y177PB,[星星眼],星星眼,45岁，农村老实人，处男！ 身高1米64，体重260斤！ 不抽烟|不喝酒|不买彩票|不玩游戏|不借网贷|不大保健 没车|没房|没女朋友|没存款|没工作|没技能 腼腆内向，不敢和人说话，被人欺负 前列腺炎，尿无力，没晨勃，早XIE，阳伟，脱发， 走路姿势怪异，性无能，穿衣邋遢，不懂怎么穿搭 失业，躺平，一无所有 穿的邋遢，长得丑， 目前在睡桥洞，很痛苦，抑郁了 但是我见识太少了，帅气多金见识广的b友们， 能不能开导一下我，我不需要金钱援助 我只是想和大家聊聊天[星星眼],45岁，农村老实人，处男！ 身高1米64，体重260斤！ 不抽烟|不喝酒|不买彩票|不玩游戏|不借网贷|不大保健 没车|没房|没女朋友|没存款|没工作|没技能 腼腆内向，不敢和人说话，被人欺负 前列腺炎，尿无力，没晨勃，早XIE，阳伟，脱发， 走路姿势怪异，性无能，穿衣邋遢，不懂怎么穿搭 失业，躺平，一无所有 穿的邋遢，长得丑， 目前在睡桥洞，很痛苦，抑郁了 但是我见识太少了，帅气多金见识广的b友们， 能不能开导一下我，我不需要金钱援助 我只是想和大家聊聊天[星星眼],3546576073001530,小A在健身,2025-09-13T02:58:01+00:00
BV1MN4y177PB,[笑哭],笑哭,太抽象了[笑哭] 山东天气怎么样？今天开心吗 有没有好好吃饭？宝贝 希望你每天都开心,太抽象了[笑哭] 山东天气怎么样？今天开心吗 有没有好好吃饭？宝贝 希望你每天都开心,185465313,想幻想风了,2025-09-13T10:37:49+00:00
BV1MN4y177PB,[口罩],口罩,你看二舅这么苦都能好好生活，我们这些有手有脚的，苦一点怎么了？[口罩],你看二舅这么苦都能好好生活，我们这些有手有脚的，苦一点怎么了？[口罩],431476397,抱走白糖,2025-09-10T12:25:33+00:00
BV1MN4y177PB,[doge],doge,往下翻，你会发现它转起来了 ( ´･ω･) ( ´･ω) ( ´･) ( ´) ( ) (` ) (･` ) (ω･` ) (･ω･` ) (´･ω･`) ( ´･ω･) ( ´･ω) ( ´･) ( ´) ( ) (` ) (･` ) (ω･` ) (･ω･` ) (´･ω･`) ( ´･ω･) ( ´･ω) ( ´･) ( ´) ( ) (` ) (･` ) (ω･` ) (･ω･` ) (´･ω･`) ( ´･ω･) ( ´･ω) ( ´･) ( ´) ( ) (` ) (･` ) (ω･` ) (･ω･` ) (´･ω･`) ( ´･ω･) ( ´･ω) ( ´･) ( ´) ( ) (` ) (･` ) (ω･` ) (･ω･` ) (´･ω･`) ( ´･ω･) ( ´･ω) ( ´･) ( ´) ( ) (` ) (･` ) (ω･` ) (･ω･` ) (´･ω･`) ( ´･ω･) ( ´･ω) ( ´･) ( ´) ( ) (` ) (･` ) (ω･` ) (･ω･` ) (´･ω･`) ( ´･ω･) ( ´･ω) ( ´･) ( ´･ω･) ( ´･ω) ( ´･) ( ´) ( ) (` ) (･` ) (ω･` ) (･ω･` ) (´･ω･`) ( ´･ω･) ( ´･ω) ( ´･) ( ´) ( ) (` ) (･` ) (ω･` ) (･ω･` ) (´･ω･`) ( ´･ω･) ( ´･ω) ( ´･) ( ´) ( ) (` ) 往上翻，你会发现它转起来了[doge] 能展开的都是可爱善良的人呀，祝您一天开心快乐（光明正大骗赞）[doge],往下翻，你会发现它转起来了 ( ´･ω･) ( ´･ω) ( ´･) ( ´) ( ) (` ) (･` ) (ω･` ) (･ω･` ) (´･ω･`) ( ´･ω･) ( ´･ω) ( ´･) ( ´) ( ) (` ) (･` ) (ω･` ) (･ω･` ) (´･ω･`) ( ´･ω･) ( ´･ω) ( ´･) ( ´) ( ) (` ) (･` ) (ω･` ) (･ω･` ) (´･ω･`) ( ´･ω･) ( ´･ω) ( ´･) ( ´) ( ) (` ) (･` ) (ω･` ) (･ω･` ) (´･ω･`) ( ´･ω･) ( ´･ω) ( ´･) ( ´) ( ) (` ) (･` ) (ω･` ) (･ω･` ) (´･ω･`) ( ´･ω･) ( ´･ω) ( ´･) ( ´) ( ) (` ) (･` ) (ω･` ) (･ω･` ) (´･ω･`) ( ´･ω･) ( ´･ω) ( ´･) ( ´) ( ) (` ) (･` ) (ω･` ) (･ω･` ) (´･ω･`) ( ´･ω･) ( ´･ω) ( ´･) ( ´･ω･) ( ´･ω) ( ´･) ( ´) ( ) (` ) (･` ) (ω･` ) (･ω･` ) (´･ω･`) ( ´･ω･) ( ´･ω) ( ´･) ( ´) ( ) (` ) (･` ) (ω･` ) (･ω･` ) (´･ω･`) ( ´･ω･) ( ´･ω) ( ´･) ( ´) ( ) (` ) 往上翻，你会发现它转起来了[doge] 能展开的都是可爱善良的人呀，祝您一天开心快乐（光明正大骗赞）[doge],3546908846983415,子诺塔罗,2025-09-07T16:16:44+00:00
BV1MN4y177PB,[喜欢],喜欢,[喜欢],[喜欢],61279501,火烧云31794,2025-09-12T14:25:37+00:00
BV1MN4y177PB,[委屈],委屈,第二快乐的人是从不回头看的人[委屈],第二快乐的人是从不回头看的人[委屈],37621924,我的脸会变成红苹果_,2025-08-30T16:09:26+00:00
BV1MN4y177PB,[灵魂出窍],灵魂出窍,那时候的这种医生真的不少，我外婆也是发烧给打针最后落下了残疾[灵魂出窍],那时候的这种医生真的不少，我外婆也是发烧给打针最后落下了残疾[灵魂出窍],1978165098,CODM下北澤の夏天,2025-08-30T01:03:50+00:00
BV1MN4y177PB,[支持],支持,[支持][支持][支持][支持],[支持][支持][支持][支持],3493291479796451,清风十里醉,2025-08-29T04:08:25+00:00
BV1MN4y177PB,[大哭],大哭,[大哭],[大哭],3546597061298903,高山仰止景行行止好,2025-08-27T15:05:00+00:00
BV1MN4y177PB,[妙啊],妙啊,本人是去年的哈尔滨金融学院大一学生，后来因为抑郁症休学，现在正在家里重新复习大学课程准备复学，报考了哈尔滨金融学院的新一届审计专业男大学生提前咱们认识认识呗，说不定有可能是室友呢 [妙啊],本人是去年的哈尔滨金融学院大一学生，后来因为抑郁症休学，现在正在家里重新复习大学课程准备复学，报考了哈尔滨金融学院的新一届审计专业男大学生提前咱们认识认识呗，说不定有可能是室友呢 [妙啊],1763820017,星色本人,2025-08-27T08:36:01+00:00
BV1MN4y177PB,[大哭],大哭,衣戈，回来吧[大哭],衣戈，回来吧[大哭],3546601826028267,耕狩,2025-08-26T10:23:22+00:00
BV1MN4y177PB,[妙啊],妙啊,这个新号本来是想作为纯币子的，喵了个咪的，再看一遍，又投了两个[妙啊],这个新号本来是想作为纯币子的，喵了个咪的，再看一遍，又投了两个[妙啊],3493125530061652,二维物体,2025-08-26T08:50:02+00:00
BV1MN4y177PB,[笑哭],笑哭,这个视频的故事我在英语试卷的阅读理解里看见了[笑哭],这个视频的故事我在英语试卷的阅读理解里看见了[笑哭],1561091881,吾王仙尊,2025-08-24T10:59:50+00:00
BV1MN4y177PB,[笑哭],笑哭,骗了无涯过客[笑哭]矛盾不大到给人狠狠来上一拳，就迟迟无法打破这种幻想,骗了无涯过客[笑哭]矛盾不大到给人狠狠来上一拳，就迟迟无法打破这种幻想,435427904,龙桃大人,2025-08-25T00:28:09+00:00
BV1MN4y177PB,[委屈],委屈,2025年了，一名00后瞻仰了一位伟人的故事。平凡中亦见伟大[委屈],2025年了，一名00后瞻仰了一位伟人的故事。平凡中亦见伟大[委屈],479268217,bili_22929740076,2025-08-22T15:59:29+00:00
BV1MN4y177PB,[委屈],委屈,二勇3年了[委屈][委屈],二勇3年了[委屈][委屈],2083080785,哥哥控-,2025-08-22T08:03:49+00:00
BV1MN4y177PB,[大哭],大哭,看完，我發現我是個好手好腳讀完大學的殘疾人[大哭]你二舅太牛了。,看完，我發現我是個好手好腳讀完大學的殘疾人[大哭]你二舅太牛了。,3546695640026070,誰啊你呢,2025-08-17T03:59:00+00:00
BV1MN4y177PB,[大哭],大哭,up已经两年没更新了[大哭][大哭][大哭],up已经两年没更新了[大哭][大哭][大哭],607412501,珐惠,2025-08-16T14:46:42+00:00
BV1MN4y177PB,[思考],思考,是的，天才少年会变成天才老头[思考],是的，天才少年会变成天才老头[思考],3546786230700656,开心小困包,2025-08-16T08:04:41+00:00
BV1MN4y177PB,[思考],思考,这是啥意思？[思考],这是啥意思？[思考],2089309551,满配锯子锯奥菲,2025-08-18T06:59:44+00:00
BV1MN4y177PB,[大哭],大哭,当年看了那么多遍二舅，依旧记忆深刻，一晃三年就过去了[大哭],当年看了那么多遍二舅，依旧记忆深刻，一晃三年就过去了[大哭],201591302,五月起于窗边的花绿青,2025-08-15T17:32:46+00:00
BV1MN4y177PB,[doge],doge,[doge],[doge],3546949565287086,就是想看看名字能取多,2025-08-16T03:21:25+00:00
BV1MN4y177PB,[支持],支持,二舅太有积极性了[支持]一有积极性万丈高楼都拔地而起了,二舅太有积极性了[支持]一有积极性万丈高楼都拔地而起了,1408730958,清熙哥哥,2025-08-14T11:07:07+00:00
BV1MN4y177PB,[笑哭],笑哭,根本难不倒他[笑哭],根本难不倒他[笑哭],1364116966,纯情摩的佬,2025-08-13T15:03:51+00:00
BV1MN4y177PB,[打call],打call,[打call],[打call],3493126119361431,五字神人-6币罢了,2025-08-13T11:31:54+00:00
BV1MN4y177PB,[大哭],大哭,时隔多年再回味一遍还是感觉耳目一新[大哭],时隔多年再回味一遍还是感觉耳目一新[大哭],3493106112530542,抛弃胡思乱想,2025-08-13T07:00:07+00:00
BV1MN4y177PB,[笑哭],笑哭,那个年代有户口管制，你没介绍信怎么出去？怎么生活，住哪里？那时候你敢流浪就强制收容你[笑哭],那个年代有户口管制，你没介绍信怎么出去？怎么生活，住哪里？那时候你敢流浪就强制收容你[笑哭],49752498,娱乐观察家,2025-08-13T11:01:29+00:00
BV1MN4y177PB,[打call],打call,真正的勇者[打call],真正的勇者[打call],441071319,小小小小小小小小小飞侠,2025-08-08T13:19:44+00:00
BV1MN4y177PB,[喜极而泣],喜极而泣,回复 @苹果斯林万岁 :[喜极而泣],回复 @苹果斯林万岁 :[喜极而泣],2059106193,辽东总兵官李如松,2025-08-22T07:18:16+00:00
BV1MN4y177PB,[大哭],大哭,正常人：卧槽，二舅这么牛逼！[惊讶] 二舅没考上大学，可惜了[大哭] 二舅对生活太积极乐观了，我也要对生活重拾希望[奋斗] 部分人：你这是在歌颂苦难！[生气] 一个社会，那怕是在乌托邦，也总有各种不幸导致的苦难，很多苦难无法避免,正常人：卧槽，二舅这么牛逼！[惊讶] 二舅没考上大学，可惜了[大哭] 二舅对生活太积极乐观了，我也要对生活重拾希望[奋斗] 部分人：你这是在歌颂苦难！[生气] 一个社会，那怕是在乌托邦，也总有各种不幸导致的苦难，很多苦难无法避免,3493111309273530,Hey-blue,2025-08-06T14:28:15+00:00
BV1MN4y177PB,[笑哭],笑哭,看到别人比你更惨，于是就解决了你的精神内耗，这是幸灾乐祸的思想我不敢苟同[笑哭],看到别人比你更惨，于是就解决了你的精神内耗，这是幸灾乐祸的思想我不敢苟同[笑哭],583425483,里李莉理力梨,2025-08-05T20:47:55+00:00
BV1MN4y177PB,[笑哭],笑哭,回复 @我是逆蝶194 :二舅不可能完全做到豁达的，但是他又能怎样，生活还不是要继续，二舅刚瘸了的前几年校都没去了，肯定是内耗的，但是这么多年了也是半只脚踏进棺材的年纪了，早就看开了[笑哭],回复 @我是逆蝶194 :二舅不可能完全做到豁达的，但是他又能怎样，生活还不是要继续，二舅刚瘸了的前几年校都没去了，肯定是内耗的，但是这么多年了也是半只脚踏进棺材的年纪了，早就看开了[笑哭],432913086,下饭の小熊,2025-08-17T16:20:06+00:00
BV1MN4y177PB,[笑哭],笑哭,来b站五年了第一次看[笑哭],来b站五年了第一次看[笑哭],2040255167,可蕲轩,2025-08-05T08:18:46+00:00
BV1MN4y177PB,[doge],doge,[doge],[doge],500330230,氰化氢_HCN,2025-07-30T18:40:40+00:00
BV1MN4y177PB,[笑哭],笑哭,这个bgm+叙述方式不知道被多少人学习[笑哭],这个bgm+叙述方式不知道被多少人学习[笑哭],388789529,在刷视频我是勾,2025-07-29T11:09:43+00:00
BV1MN4y177PB,[支持],支持,时隔三年，二刷了你的视频，依旧感触良多 相投两个币补补票的，发现那年早就投过了， 那就补个点赞吧[支持],时隔三年，二刷了你的视频，依旧感触良多 相投两个币补补票的，发现那年早就投过了， 那就补个点赞吧[支持],153569193,Laitinia,2025-07-28T16:26:51+00:00
BV1MN4y177PB,[大哭],大哭,[大哭],[大哭],1953902876,初雪时别长安,2025-07-28T05:22:37+00:00
BV1MN4y177PB,[大哭],大哭,[大哭],[大哭],1844636523,Ron小罗-,2025-07-28T04:54:18+00:00
BV1MN4y177PB,[辣眼睛],辣眼睛,这个视频当年很火，甚至火上微博热搜，发酵了几天突然风评反水，全是骂的，一直很不理解这视频有啥可骂的[辣眼睛],这个视频当年很火，甚至火上微博热搜，发酵了几天突然风评反水，全是骂的，一直很不理解这视频有啥可骂的[辣眼睛],7068692,安醇淡,2025-08-13T14:30:58+00:00
BV1MN4y177PB,[doge],doge,2025.7.27前来报道！[doge],2025.7.27前来报道！[doge],1675342203,南宫穗辰,2025-07-26T16:16:59+00:00
BV1MN4y177PB,[大哭],大哭,[大哭][大哭][大哭],[大哭][大哭][大哭],354360017,不死惆怅,2025-07-25T12:45:26+00:00
BV1MN4y177PB,[打call],打call,语文老师给我们看的[打call],语文老师给我们看的[打call],661731396,yy庆瑜,2025-07-25T09:37:30+00:00
BV1MN4y177PB,[笑],笑,我记得这个不是下架了吗？回旋镖之后想搜没了…[笑],我记得这个不是下架了吗？回旋镖之后想搜没了…[笑],3546876097858360,我心亮剑,2025-07-24T23:03:33+00:00
BV1MN4y177PB,[笑哭],笑哭,都四级了才来刷B站入站必刷[笑哭],都四级了才来刷B站入站必刷[笑哭],1098599598,真的想不出名字27,2025-07-23T17:31:26+00:00
BV1MN4y177PB,[吃瓜],吃瓜,[吃瓜],[吃瓜],552766604,弃季,2025-07-23T05:29:09+00:00
BV1MN4y177PB,[喜欢],喜欢,您对该视频感觉如何？ [大笑] [星星眼] [喜欢] 满意 神经 猎奇,您对该视频感觉如何？ [大笑] [星星眼] [喜欢] 满意 神经 猎奇,3546632075347975,太白讲数学,2025-07-21T06:23:20+00:00
BV1MN4y177PB,[星星眼],星星眼,[星星眼],[星星眼],1530116295,特招高级人才,2025-07-21T15:17:45+00:00
BV1MN4y177PB,[喜欢],喜欢,[喜欢],[喜欢],493500133,_DarkTower,2025-07-24T22:52:32+00:00
BV1MN4y177PB,[doge],doge,[doge],[doge],3546632075347975,太白讲数学,2025-07-22T03:18:38+00:00
BV1MN4y177PB,[喜极而泣],喜极而泣,对不起主播，以这种方式认识你。[喜极而泣],对不起主播，以这种方式认识你。[喜极而泣],1609530300,雅瑞斯凯特,2025-07-20T16:57:41+00:00
BV1MN4y177PB,[呆],呆,[呆],[呆],22365454,bc6763,2025-07-22T15:48:39+00:00
BV1MN4y177PB,[打call],打call,[打call],[打call],3493090832681555,-Star_Unkind-,2025-07-20T14:05:06+00:00
BV1MN4y177PB,[笑哭],笑哭,[笑哭],[笑哭],104510073,一般通過跳岩企鵝,2025-07-18T14:53:14+00:00
BV1MN4y177PB,[星星眼],星星眼,[星星眼],[星星眼],26116310,N0vember-,2025-07-16T13:43:13+00:00
BV1MN4y177PB,[委屈],委屈,造化弄人呀，这个舅舅如果能继续上学，现在也是某个方面的中流砥柱了，学习能力好强。[委屈],造化弄人呀，这个舅舅如果能继续上学，现在也是某个方面的中流砥柱了，学习能力好强。[委屈],646197343,让我看看113,2025-07-16T07:24:17+00:00
BV1MN4y177PB,[笑哭],笑哭,[笑哭],[笑哭],359152743,羅伯斯庇爾,2025-07-16T02:29:31+00:00
BV1MN4y177PB,[星星眼],星星眼,高中做阅读题碰到了这个文案[星星眼],高中做阅读题碰到了这个文案[星星眼],3546611202394732,血良破军,2025-07-16T00:45:23+00:00
BV1MN4y177PB,[爱心],爱心,从三年前到现在，我一直在反复看，睡不着的时候听着就能睡着，感谢up主，感谢二舅[爱心],从三年前到现在，我一直在反复看，睡不着的时候听着就能睡着，感谢up主，感谢二舅[爱心],1568685350,寧-靜,2025-07-09T06:08:08+00:00
BV1MN4y177PB,[大哭],大哭,回不去了回不去了[大哭][大哭][大哭][大哭][大哭],回不去了回不去了[大哭][大哭][大哭][大哭][大哭],651732924,冷猫猫猫猫猫猫猫猫,2025-07-07T13:50:34+00:00
BV1MN4y177PB,[笑哭],笑哭,连续骗我两次[笑哭],连续骗我两次[笑哭],1912945432,童年起我便独自一人,2025-07-08T12:08:05+00:00
BV1MN4y177PB,[笑哭],笑哭,[笑哭][笑哭][笑哭]why？给我喂史,[笑哭][笑哭][笑哭]why？给我喂史,117286158,゚゚゚゚゚゚雄,2025-07-07T16:55:54+00:00
BV1MN4y177PB,[打call],打call,[给心心][打call],[给心心][打call],525242641,生活里的小透明,2025-07-06T03:27:15+00:00
BV1MN4y177PB,[吃瓜],吃瓜,然而白居易和卖炭翁在现实生活里生活的会很好，但你就不知道了[吃瓜],然而白居易和卖炭翁在现实生活里生活的会很好，但你就不知道了[吃瓜],1686169828,撸sir小乔君,2025-07-14T22:54:39+00:00
BV1MN4y177PB,[大哭],大哭,衣戈你什么时候更新啊呜呜呜[大哭],衣戈你什么时候更新啊呜呜呜[大哭],3546723016247360,新宇不太菜,2025-06-26T03:11:27+00:00
