bvid,emoji_alt,emoji_name,message,sentence,mid,uname,ctime_iso
BV1f4411M7QC,[吃瓜],吃瓜,现在回旋镖砸我脸上，当初我可是一心粉红啊，[吃瓜],现在回旋镖砸我脸上，当初我可是一心粉红啊，[吃瓜],2133261,冰山上的内裤,2025-08-11T03:54:42+00:00
BV1f4411M7QC,[疑惑],疑惑,为什么这么觉得 这是大多人表示支持和认可的结果呀提出了个好问题 我不明白[疑惑],为什么这么觉得 这是大多人表示支持和认可的结果呀提出了个好问题 我不明白[疑惑],1975560565,book_uack-BU,2025-08-14T08:48:13+00:00
BV1f4411M7QC,[笑哭],笑哭,你太幽默了，一个视频吃一辈子[笑哭][调皮],你太幽默了，一个视频吃一辈子[笑哭][调皮],2007372951,千早爱音单推,2025-08-09T21:31:10+00:00
BV1f4411M7QC,[呲牙],呲牙,还有人啊[呲牙],还有人啊[呲牙],3493276095088932,零一恒,2025-08-09T11:35:23+00:00
BV1f4411M7QC,[OK],OK,真的不愧为每周必看[打call]动容啊！搜索之前4G问世的时候实在太打动人了[酸了][OK],真的不愧为每周必看[打call]动容啊！搜索之前4G问世的时候实在太打动人了[酸了][OK],1866482101,-沉鳞竟跃,2025-08-07T14:42:24+00:00
BV1f4411M7QC,[哦呼],哦呼,毕竟时间过得比较快。现在都是AI了[哦呼]19年还没有AI的,毕竟时间过得比较快。现在都是AI了[哦呼]19年还没有AI的,3493124607314820,iplcbpro1,2025-08-20T00:08:54+00:00
BV1f4411M7QC,[doge],doge,3333.3万播放量打卡[doge],3333.3万播放量打卡[doge],625712817,单核酷睿,2025-08-03T16:09:50+00:00
BV1f4411M7QC,[doge],doge,+1[doge],+1[doge],3493134086441849,致羽Forplumes,2025-08-03T17:25:23+00:00
BV1f4411M7QC,[doge],doge,+1[doge],+1[doge],486761364,阿念的大凶兆,2025-08-03T19:43:17+00:00
BV1f4411M7QC,[喜极而泣],喜极而泣,好像烂尾了[喜极而泣],好像烂尾了[喜极而泣],641574827,河南男同性恋,2025-08-03T12:40:49+00:00
BV1f4411M7QC,[笑哭],笑哭,现在也没这个速度[笑哭],现在也没这个速度[笑哭],3493106567613083,飞翔-MLP,2025-08-03T00:33:27+00:00
BV1f4411M7QC,[思考],思考,现在都有AI了。[思考],现在都有AI了。[思考],3493124607314820,iplcbpro1,2025-08-20T00:10:52+00:00
BV1f4411M7QC,[辣眼睛],辣眼睛,[辣眼睛],[辣眼睛],1034444204,天策zz,2025-07-29T15:10:30+00:00
BV1f4411M7QC,[笑哭],笑哭,不是我喜欢的类型，直接拒绝[笑哭],不是我喜欢的类型，直接拒绝[笑哭],3546874132826323,晓迪可要爆了,2025-07-24T19:35:13+00:00
BV1f4411M7QC,[喜极而泣],喜极而泣,[喜极而泣][喜极而泣][喜极而泣],[喜极而泣][喜极而泣][喜极而泣],1936209209,打工战士约翰_提托,2025-07-24T07:53:53+00:00
BV1f4411M7QC,[吃瓜],吃瓜,画大饼，5年，你知道我这5年怎么过得吗[吃瓜],画大饼，5年，你知道我这5年怎么过得吗[吃瓜],27801512,冰淇淋与麻辣烫,2025-07-19T01:29:45+00:00
BV1f4411M7QC,[思考],思考,还不如2017年流量日租卡的米粉卡[思考],还不如2017年流量日租卡的米粉卡[思考],3493124607314820,iplcbpro1,2025-08-20T00:14:08+00:00
BV1f4411M7QC,[微笑],微笑,终于没人了[微笑],终于没人了[微笑],320751782,喜羊羊你快想办法啊,2025-07-18T14:52:20+00:00
BV1f4411M7QC,[doge],doge,六年了，说明事物发展不能简单对照[doge],六年了，说明事物发展不能简单对照[doge],3056013,kf-u,2025-07-15T12:38:58+00:00
BV1f4411M7QC,[doge],doge,入站必刷这一块[doge],入站必刷这一块[doge],507901311,maplucu,2025-07-14T12:24:12+00:00
BV1f4411M7QC,[辣眼睛],辣眼睛,确实便宜的流量日租卡都没了[辣眼睛],确实便宜的流量日租卡都没了[辣眼睛],3493124607314820,iplcbpro1,2025-08-20T00:16:12+00:00
BV1f4411M7QC,[笑哭],笑哭,6年了，都高通8e了， 测速都没超过你[笑哭][笑哭][笑哭],6年了，都高通8e了， 测速都没超过你[笑哭][笑哭][笑哭],24696941,旺仔小馒头也是馒头啊,2025-07-13T13:12:41+00:00
BV1f4411M7QC,[笑哭],笑哭,咋注销了[笑哭],咋注销了[笑哭],34223481,As柒月君,2025-09-19T16:51:31+00:00
BV1f4411M7QC,[笑哭],笑哭,王不见王吗，有点意思[笑哭]👌,王不见王吗，有点意思[笑哭]👌,674483659,呼伦贝贝哟,2025-07-18T15:55:18+00:00
BV1f4411M7QC,[笑哭],笑哭,流量没跑出来过[笑哭]双千兆WiFi还行,流量没跑出来过[笑哭]双千兆WiFi还行,661558649,内讧暮,2025-07-11T04:14:02+00:00
BV1f4411M7QC,[喜极而泣],喜极而泣,回复 @凉风白鸽 :全是遥遥领先，可以不用说了[喜极而泣][喜极而泣][喜极而泣],回复 @凉风白鸽 :全是遥遥领先，可以不用说了[喜极而泣][喜极而泣][喜极而泣],1089312494,晰茗哥,2025-08-11T14:50:22+00:00
BV1f4411M7QC,[鼓掌],鼓掌,当时的视角我们自己的观点就会好很多吗，没必要当时间警察，毕竟谁当时没被惊艳到[鼓掌],当时的视角我们自己的观点就会好很多吗，没必要当时间警察，毕竟谁当时没被惊艳到[鼓掌],1929369302,Ximage纳箸,2025-07-14T02:58:50+00:00
BV1f4411M7QC,[doge],doge,那种勃勃生机万物竞发...[doge],那种勃勃生机万物竞发...[doge],188839377,XEMKGER,2025-07-06T12:25:52+00:00
BV1f4411M7QC,[大哭],大哭,笑不出来了[大哭],笑不出来了[大哭],501079868,白線流_,2025-07-11T12:44:39+00:00
BV1f4411M7QC,[星星眼],星星眼,噼里啪啦高质量视频上入站必刷了[星星眼][星星眼][星星眼],噼里啪啦高质量视频上入站必刷了[星星眼][星星眼][星星眼],3493115920911248,原地飞天精神病,2025-07-05T03:59:47+00:00
BV1f4411M7QC,[大哭],大哭,好看啊🖐🏻️[大哭]🖐🏻️🖐🏻️[大哭]🖐🏻️🖐🏻️[大哭]🖐🏻️🖐🏻️[大哭]🖐🏻️,好看啊🖐🏻️[大哭]🖐🏻️🖐🏻️[大哭]🖐🏻️🖐🏻️[大哭]🖐🏻️🖐🏻️[大哭]🖐🏻️,3546705683286775,波风水门-百战不灭,2025-07-04T16:27:01+00:00
BV1f4411M7QC,[大笑],大笑,笑死，看完觉得5年白过去了，原来这些东西5年前就普及了[大笑],笑死，看完觉得5年白过去了，原来这些东西5年前就普及了[大笑],521849472,尚弟君,2025-07-04T07:05:57+00:00
BV1f4411M7QC,[笑哭],笑哭,[笑哭][笑哭],[笑哭][笑哭],1740658547,あなたを急かした,2025-07-03T13:25:10+00:00
BV1f4411M7QC,[笑哭],笑哭,当年投币点赞的能直接给我点钱吗 我懒得骗你们[笑哭],当年投币点赞的能直接给我点钱吗 我懒得骗你们[笑哭],100010662,小老师小虫,2025-07-01T15:49:08+00:00
BV1f4411M7QC,[doge],doge,我从5年后回来了，哥们儿。[doge],我从5年后回来了，哥们儿。[doge],1553808534,退相干_理论,2025-06-28T03:54:02+00:00
BV1f4411M7QC,[翻白眼],翻白眼,快在哪[翻白眼],快在哪[翻白眼],400641894,约德尔大王_,2025-06-27T18:37:32+00:00
BV1f4411M7QC,[笑哭],笑哭,入站必刷98个视频里面最幽默的一个[笑哭],入站必刷98个视频里面最幽默的一个[笑哭],2007372951,千早爱音单推,2025-08-09T21:33:17+00:00
BV1f4411M7QC,[doge],doge,我猜……[doge],我猜……[doge],578708460,最不极端的樱花树,2025-06-24T01:51:18+00:00
BV1f4411M7QC,[呲牙],呲牙,时隔六年，我又回来了[呲牙],时隔六年，我又回来了[呲牙],3546385043425581,sgjll6,2025-06-23T09:52:31+00:00
BV1f4411M7QC,[思考],思考,点赞能取消是吧？[思考],点赞能取消是吧？[思考],1927228647,BlitzBrigade123,2025-06-30T02:25:25+00:00
BV1f4411M7QC,[辣眼睛],辣眼睛,还一秒一部电影呢，最多20m每秒[辣眼睛],还一秒一部电影呢，最多20m每秒[辣眼睛],252577857,包子呵呵鞑,2025-06-21T10:23:52+00:00
BV1f4411M7QC,[笑哭],笑哭,我怎么找不到雀巢发的那条弹幕啊[笑哭]有人看到了吗,我怎么找不到雀巢发的那条弹幕啊[笑哭]有人看到了吗,108159636,要用心啊笨蛋,2025-06-19T04:24:05+00:00
BV1f4411M7QC,[doge],doge,几年过去了，现在都没试过视频里面的网速[doge]他是不是联系学长开的后门网速[笑哭],几年过去了，现在都没试过视频里面的网速[doge]他是不是联系学长开的后门网速[笑哭],362531516,_彳行亍_,2025-06-18T16:07:32+00:00
BV1f4411M7QC,[笑哭],笑哭,终究是块大饼，反倒是4g降速了[笑哭],终究是块大饼，反倒是4g降速了[笑哭],476608893,星来君,2025-07-04T16:50:19+00:00
BV1f4411M7QC,[捂脸],捂脸,还我币[捂脸],还我币[捂脸],161280979,神闪皇,2025-06-17T15:50:01+00:00
BV1f4411M7QC,[笑哭],笑哭,半场开香槟[笑哭],半场开香槟[笑哭],387961881,_兴杏_,2025-06-17T10:44:26+00:00
BV1f4411M7QC,[OK],OK,我是五年后的人[OK],我是五年后的人[OK],285852727,我王绍臣实名好色,2025-06-17T10:32:13+00:00
BV1f4411M7QC,[呲牙],呲牙,我看这个视频说服自己不给硬币，是我锻炼自己的方式。[呲牙],我看这个视频说服自己不给硬币，是我锻炼自己的方式。[呲牙],3546751053073023,执念的鱼哥,2025-06-16T12:05:46+00:00
BV1f4411M7QC,[笑哭],笑哭,主要是不像以前的5元流量日租卡了曾经最火的便宜的卡[笑哭],主要是不像以前的5元流量日租卡了曾经最火的便宜的卡[笑哭],3493124607314820,iplcbpro1,2025-08-25T12:48:29+00:00
BV1f4411M7QC,[笑哭],笑哭,回复 @香菜局爱吃 :你别说[笑哭],回复 @香菜局爱吃 :你别说[笑哭],650568156,一-个宝宝,2025-06-19T00:17:22+00:00
BV1f4411M7QC,[滑稽],滑稽,最近的评论出乎意料的还挺近的[滑稽]常看常新啊,最近的评论出乎意料的还挺近的[滑稽]常看常新啊,1659581975,树阴宽时鸟自栖,2025-06-08T16:35:42+00:00
BV1f4411M7QC,[妙啊],妙啊,为什么我的卡最高速率只能达到30~40左右？[妙啊],为什么我的卡最高速率只能达到30~40左右？[妙啊],1803105375,showmakerzz,2025-06-08T11:50:15+00:00
BV1f4411M7QC,[doge],doge,[doge][doge][doge]你在看什么,[doge][doge][doge]你在看什么,287842918,-武-灵-,2025-06-07T18:24:18+00:00
BV1f4411M7QC,[吃瓜],吃瓜,[吃瓜],[吃瓜],3546906544311181,账号已注销,2025-06-08T01:07:07+00:00
BV1f4411M7QC,[doge],doge,五年之约，哦现在已经过去六年了[doge],五年之约，哦现在已经过去六年了[doge],476608893,星来君,2025-07-04T16:53:10+00:00
BV1f4411M7QC,[doge],doge,除了好没别的了[doge],除了好没别的了[doge],3546906544311181,账号已注销,2025-06-08T01:09:14+00:00
BV1f4411M7QC,[doge],doge,25年考古[doge],25年考古[doge],3546554405226797,北方的晓,2025-06-07T10:35:34+00:00
BV1f4411M7QC,[微笑],微笑,六周年了[微笑],六周年了[微笑],629872979,丹推,2025-06-06T11:04:02+00:00
BV1f4411M7QC,[doge],doge,有人找到吗[doge],有人找到吗[doge],502812745,脑洞778899,2025-06-08T00:52:08+00:00
BV1f4411M7QC,[doge],doge,你也是来找弹幕的啊[doge],你也是来找弹幕的啊[doge],245118303,葱香油大饼,2025-06-13T00:01:18+00:00
BV1f4411M7QC,[喜极而泣],喜极而泣,[喜极而泣][喜极而泣][喜极而泣],[喜极而泣][喜极而泣][喜极而泣],3546612118849538,支持华为的所有决定,2025-06-04T06:55:11+00:00
BV1f4411M7QC,[笑哭],笑哭,晚来了一年，不知道为啥突然想起来这个视频[笑哭],晚来了一年，不知道为啥突然想起来这个视频[笑哭],348879237,睡死了什么都不知道了,2025-06-03T22:00:48+00:00
BV1f4411M7QC,[笑哭],笑哭,牛逼吹大了[笑哭],牛逼吹大了[笑哭],178657058,贼欧的非酋,2025-06-03T16:37:18+00:00
BV1f4411M7QC,[微笑],微笑,啊可恶雀巢的弹幕在哪里啊[微笑],啊可恶雀巢的弹幕在哪里啊[微笑],603697057,强哥来了你快跑,2025-06-02T17:51:13+00:00
BV1f4411M7QC,[笑哭],笑哭,[笑哭],[笑哭],3461565292480910,朝如夕夕如朝,2025-05-28T10:22:55+00:00
BV1f4411M7QC,[星星眼],星星眼,入站必刷98大视频 [星星眼],入站必刷98大视频 [星星眼],327592190,_喜欢打篮球_,2025-05-27T00:58:38+00:00
BV1f4411M7QC,[奋斗],奋斗,好立意，好关怀，好视频，但三连我就不给了，因为这是我锻炼自己的一种方式[奋斗],好立意，好关怀，好视频，但三连我就不给了，因为这是我锻炼自己的一种方式[奋斗],1414636637,赤水暮雪,2025-05-24T10:25:36+00:00
BV1f4411M7QC,[喜极而泣],喜极而泣,[喜极而泣],[喜极而泣],1696780285,赢麻了一,2025-05-23T23:16:52+00:00
BV1f4411M7QC,[妙啊],妙啊,步豪，被发现了[妙啊],步豪，被发现了[妙啊],1962889458,圆头老毛老至,2025-05-26T16:15:59+00:00
BV1f4411M7QC,[阴险],阴险,图不错，收了，以后还有用。我要让这个图在其他视频的评论区继续发扬光大[阴险],图不错，收了，以后还有用。我要让这个图在其他视频的评论区继续发扬光大[阴险],1689522914,不想当肝帝huil,2025-05-24T06:59:32+00:00
BV1f4411M7QC,[奋斗],奋斗,好立意，好关怀，好视频，但三连我就不给了，因为这是我锻炼自己的一种方式[奋斗],好立意，好关怀，好视频，但三连我就不给了，因为这是我锻炼自己的一种方式[奋斗],502823749,jxjfxufxufcugx,2025-05-23T19:39:50+00:00
BV1f4411M7QC,[阴险],阴险,这个梗很特殊，它不是烂梗，但它也不好，为什么呢？[阴险],这个梗很特殊，它不是烂梗，但它也不好，为什么呢？[阴险],1689522914,不想当肝帝huil,2025-05-24T06:53:35+00:00
BV1f4411M7QC,[喜极而泣],喜极而泣,回复 @瓦达西大胖 :人家其他国家都用星链了[喜极而泣][喜极而泣][喜极而泣],回复 @瓦达西大胖 :人家其他国家都用星链了[喜极而泣][喜极而泣][喜极而泣],1978278884,潮起又潮落_,2025-05-24T00:57:15+00:00
BV1f4411M7QC,[OK],OK,我都还没到6级[OK],我都还没到6级[OK],2013764236,此间不是留魂地,2025-06-03T04:06:29+00:00
BV1f4411M7QC,[笑哭],笑哭,6年了，唉，当时是高中班里面放的这个视频，当时确实蛮震撼，现在体验下来也确实快了不少，以前均2-3m/s，现在快的时候能有20-30m/s，不过没有那时候那种感觉，那时候感觉就好像VR技术都不远了，到现在发现好像更远了[笑哭],6年了，唉，当时是高中班里面放的这个视频，当时确实蛮震撼，现在体验下来也确实快了不少，以前均2-3m/s，现在快的时候能有20-30m/s，不过没有那时候那种感觉，那时候感觉就好像VR技术都不远了，到现在发现好像更远了[笑哭],1744351145,神秘抠鼻旗袍女主角,2025-05-21T05:46:44+00:00
BV1f4411M7QC,[滑稽],滑稽,你的视频竟然上了我们的作业！[滑稽][滑稽][滑稽],你的视频竟然上了我们的作业！[滑稽][滑稽][滑稽],3546619075103674,rationality的bro,2025-05-20T13:18:19+00:00
BV1f4411M7QC,[笑哭],笑哭,嗨呀[笑哭],嗨呀[笑哭],30176854,哔哩人2333,2025-05-18T19:50:34+00:00
BV1f4411M7QC,[喜极而泣],喜极而泣,[喜极而泣],[喜极而泣],397659422,爱摸鱼的老鱿鱼,2025-05-17T18:58:03+00:00
BV1f4411M7QC,[大哭],大哭,太好用了[大哭][大哭][大哭],太好用了[大哭][大哭][大哭],3546739185290213,混沌半身人2,2025-05-17T16:44:51+00:00
BV1f4411M7QC,[笑哭],笑哭,一想到19年的我如果看到现在评论区的反应我就想笑[笑哭],一想到19年的我如果看到现在评论区的反应我就想笑[笑哭],382386880,兮瓜敲级嚣张,2025-05-17T16:36:17+00:00
BV1f4411M7QC,[吃瓜],吃瓜,25年再来看了[吃瓜],25年再来看了[吃瓜],3494358424750257,橙子味糖_zZ,2025-05-17T03:29:32+00:00
BV1f4411M7QC,[星星眼],星星眼,[星星眼],[星星眼],1551859683,bili_16078627073,2025-05-16T14:51:35+00:00
BV1f4411M7QC,[无语],无语,马上就6年了[无语],马上就6年了[无语],386439160,大师wo悟了,2025-05-15T16:11:47+00:00
BV1f4411M7QC,[吃瓜],吃瓜,[吃瓜],[吃瓜],53587768,上古玩家大橙,2025-05-16T09:05:42+00:00
BV1f4411M7QC,[害羞],害羞,[害羞],[害羞],386439160,大师wo悟了,2025-05-15T16:11:53+00:00
BV1f4411M7QC,[喜极而泣],喜极而泣,这个不就是预测吗？当时看起来就是很快嘛，而且提出的也只是假设和预想，当年看是个挺好的视频[喜极而泣]为什么骂呀,这个不就是预测吗？当时看起来就是很快嘛，而且提出的也只是假设和预想，当年看是个挺好的视频[喜极而泣]为什么骂呀,220087681,南筱--,2025-05-15T14:27:16+00:00
BV1f4411M7QC,[笑哭],笑哭,既然靠这个视频吃了流量红利，预测的不对也要承担骂名[笑哭],既然靠这个视频吃了流量红利，预测的不对也要承担骂名[笑哭],398974343,七色草_,2025-05-17T02:32:07+00:00
BV1f4411M7QC,[doge],doge,那时的人眼里有光[doge],那时的人眼里有光[doge],1356324712,掉进泥坑的佩奇,2025-05-15T10:01:03+00:00
BV1f4411M7QC,[喜极而泣],喜极而泣,常看常新常笑[喜极而泣],常看常新常笑[喜极而泣],17622928,史官笔下误,2025-05-14T20:50:03+00:00
BV1f4411M7QC,[doge],doge,5年后来考古[doge],5年后来考古[doge],1295335399,Bravo-冥河,2025-05-14T14:34:59+00:00
BV1f4411M7QC,[笑哭],笑哭,在信息课上老师带我们看的[笑哭],在信息课上老师带我们看的[笑哭],1060307155,一组打母弹,2025-05-13T12:52:04+00:00
BV1f4411M7QC,[思考],思考,我觉得做的挺好的啊，不至于吧[思考],我觉得做的挺好的啊，不至于吧[思考],1799456277,一代天骄--,2025-05-22T11:29:11+00:00
BV1f4411M7QC,[微笑],微笑,这么多年了，感觉就是4的图标变成5而已[微笑],这么多年了，感觉就是4的图标变成5而已[微笑],572671328,tb_147258369,2025-05-12T20:26:00+00:00
BV1f4411M7QC,[doge],doge,还有人吗[doge_金箍][doge],还有人吗[doge_金箍][doge],438215074,彭于晏夸我帅_,2025-05-11T17:51:56+00:00
BV1f4411M7QC,[星星眼],星星眼,给位好呀，5年后了，来合个影吧[星星眼][星星眼][星星眼],给位好呀，5年后了，来合个影吧[星星眼][星星眼][星星眼],3546388455491623,光末_Endthelight,2025-05-11T06:48:00+00:00
BV1f4411M7QC,[翻白眼],翻白眼,[胜利][翻白眼][胜利],[胜利][翻白眼][胜利],268575268,Momeeeent,2025-05-11T10:38:32+00:00
BV1f4411M7QC,[doge],doge,会数数不，这都六年了[doge],会数数不，这都六年了[doge],2685248,antares阿尔法,2025-05-12T09:21:21+00:00
BV1f4411M7QC,[doge],doge,[doge],[doge],234037440,LH幽狸NPC,2025-05-14T16:40:33+00:00
BV1f4411M7QC,[doge],doge,五年后我回来了[doge],五年后我回来了[doge],3494353328671224,万能的棍母,2025-05-10T14:34:55+00:00
BV1f4411M7QC,[doge],doge,[doge],[doge],3493120368969945,昵称长就会有人跟着念,2025-05-10T15:32:54+00:00
BV1f4411M7QC,[笑哭],笑哭,当年吹得可牛了，结果也没感到有啥区别[笑哭],当年吹得可牛了，结果也没感到有啥区别[笑哭],399268436,霜春弥赤君,2025-05-09T15:13:04+00:00
BV1f4411M7QC,[笑哭],笑哭,改变在哪儿?[笑哭],改变在哪儿?[笑哭],347152015,可以不吃9入门玩家,2025-05-09T06:22:02+00:00
