bvid,emoji_alt,emoji_name,message,sentence,mid,uname,ctime_iso
BV1es411D7sW,[doge],doge,16年收藏的来考古（@小米公司 咋把官方发的RUOK删了啊[doge]）,16年收藏的来考古（@小米公司 咋把官方发的RUOK删了啊[doge]）,93411143,InternetLJC,2025-10-05T15:33:10+00:00
BV1es411D7sW,[支持],支持,天呐竟然已经十年了吗[支持],天呐竟然已经十年了吗[支持],3494380025416060,秋天komorebi,2025-10-04T18:44:08+00:00
BV1es411D7sW,[doge],doge,@玉鼎-真人 Are you ok[doge],@玉鼎-真人 Are you ok[doge],3546937825429777,流水如一,2025-10-04T06:14:18+00:00
BV1es411D7sW,[doge],doge,[doge]你吃啊,[doge]你吃啊,319537793,凯虹你好,2025-10-05T09:25:34+00:00
BV1es411D7sW,[笑哭],笑哭,byd 必备节目[笑哭],byd 必备节目[笑哭],3546635590174921,比列叭叭吧瘪嘎,2025-10-07T06:24:06+00:00
BV1es411D7sW,[打call],打call,跟着杰哥回来重温[打call][星星眼][星星眼],跟着杰哥回来重温[打call][星星眼][星星眼],1791279642,goinsanealone,2025-10-02T15:52:10+00:00
BV1es411D7sW,[笑哭],笑哭,莫名其妙[笑哭],莫名其妙[笑哭],3546964146785008,在下sinianya,2025-10-04T15:20:13+00:00
BV1es411D7sW,[笑哭],笑哭,这个视频甚至给苹果手机适配了音乐反馈震动[笑哭],这个视频甚至给苹果手机适配了音乐反馈震动[笑哭],244043671,casualvoid,2025-10-01T23:17:05+00:00
BV1es411D7sW,[doge],doge,2025考古[doge],2025考古[doge],1270329467,一架愣在原地的A330,2025-10-01T04:44:48+00:00
BV1es411D7sW,[星星眼],星星眼,从这个时候就开始营销了呀[星星眼],从这个时候就开始营销了呀[星星眼],87314967,zangeking,2025-09-29T21:23:35+00:00
BV1es411D7sW,[笑哭],笑哭,10年前up应该纯属兴趣使然，你也是使用阴阳怪气作为武器来大肆宣扬自己的无知吗[笑哭],10年前up应该纯属兴趣使然，你也是使用阴阳怪气作为武器来大肆宣扬自己的无知吗[笑哭],6772468,dengye_,2025-09-30T18:49:08+00:00
BV1es411D7sW,[滑稽],滑稽,考古[滑稽],考古[滑稽],2068358127,5768zzzs,2025-09-28T12:48:45+00:00
BV1es411D7sW,[doge],doge,问小爱同学雷军怎么叫就会自动播放这首歌[doge],问小爱同学雷军怎么叫就会自动播放这首歌[doge],442679611,好顺滑,2025-09-26T16:19:49+00:00
BV1es411D7sW,[doge],doge,雷军出道十周年，有多少人是因为这个视频知道的雷军[doge],雷军出道十周年，有多少人是因为这个视频知道的雷军[doge],430792221,哦WC战术镭射,2025-09-24T14:20:32+00:00
BV1es411D7sW,[呲牙],呲牙,考古哈哈，我们大学课本上也记载了[呲牙],考古哈哈，我们大学课本上也记载了[呲牙],449165468,何献卿,2025-09-24T11:38:14+00:00
BV1es411D7sW,[墨镜],墨镜,祝贺雷军出道10周年（）[墨镜][墨镜][墨镜],祝贺雷军出道10周年（）[墨镜][墨镜][墨镜],483945979,你猜我是不是小黑zhi,2025-09-22T18:07:58+00:00
BV1es411D7sW,[笑哭],笑哭,这个作者全网欠他十亿流量[笑哭],这个作者全网欠他十亿流量[笑哭],3546793270839320,无名亦是有名焉,2025-09-20T16:50:21+00:00
BV1es411D7sW,[打call],打call,又是十年考古[打call],又是十年考古[打call],3546707478448408,xx0068,2025-09-20T11:35:51+00:00
BV1es411D7sW,[doge],doge,怎么现在都还有人[笑哭][doge],怎么现在都还有人[笑哭][doge],401784643,好事终了孽海花,2025-09-19T13:52:50+00:00
BV1es411D7sW,[哦呼],哦呼,[哦呼],[哦呼],3546844751727146,无聊的mc,2025-09-18T10:36:54+00:00
BV1es411D7sW,[笑哭],笑哭,在小米汽车上问小爱同学雷军怎么叫会回这首歌[笑哭],在小米汽车上问小爱同学雷军怎么叫会回这首歌[笑哭],1671826571,陵山鱼鸣,2025-09-17T20:13:02+00:00
BV1es411D7sW,[滑稽],滑稽,[滑稽],[滑稽],26630980,風小澤,2025-09-17T16:19:38+00:00
BV1es411D7sW,[打call],打call,2025打卡[打call],2025打卡[打call],2005330423,Aurora_2077,2025-09-16T08:23:36+00:00
BV1es411D7sW,[哦呼],哦呼,10周年了[哦呼],10周年了[哦呼],1506928963,我居然声控一只水怪,2025-09-15T12:40:21+00:00
BV1es411D7sW,[doge],doge,有25年的兄弟吗[脱单doge][doge][doge_金箍],有25年的兄弟吗[脱单doge][doge][doge_金箍],336069737,我不玩海岛奇兵,2025-09-14T14:24:40+00:00
BV1es411D7sW,[抱拳],抱拳,十年了我才知道这是发言剪出来的鬼畜啊，我一直以为是首单曲！up主神人[抱拳],十年了我才知道这是发言剪出来的鬼畜啊，我一直以为是首单曲！up主神人[抱拳],49274244,九罐肉嵩,2025-09-13T10:43:14+00:00
BV1es411D7sW,[星星眼],星星眼,[星星眼],[星星眼],3537120541018245,饿了烤土豆和蛋挞,2025-09-12T20:42:11+00:00
BV1es411D7sW,[doge],doge,原曲是什么[doge],原曲是什么[doge],1720656079,游木斯,2025-09-08T16:12:09+00:00
BV1es411D7sW,[星星眼],星星眼,来考古了[星星眼][星星眼],来考古了[星星眼][星星眼],524591034,乔又木,2025-09-08T03:21:21+00:00
BV1es411D7sW,[笑哭],笑哭,好多早期听过的现在才看见本尊[笑哭],好多早期听过的现在才看见本尊[笑哭],3461575425919939,染色甲基绿,2025-09-06T19:56:50+00:00
BV1es411D7sW,[笑哭],笑哭,10年了[笑哭],10年了[笑哭],3546628824762899,刺客无敌好吧,2025-09-06T14:14:27+00:00
BV1es411D7sW,[笑哭],笑哭,每次看都有人和我一起[笑哭][脱单doge],每次看都有人和我一起[笑哭][脱单doge],3493088905398621,哦谢特___,2025-09-05T03:22:47+00:00
BV1es411D7sW,[笑哭],笑哭,十年了[笑哭][笑哭][笑哭],十年了[笑哭][笑哭][笑哭],1580491043,蔷薇给了你,2025-09-02T11:45:17+00:00
BV1es411D7sW,[笑哭],笑哭,居然十年了[笑哭],居然十年了[笑哭],26035705,安迪机长,2025-09-02T09:01:48+00:00
BV1es411D7sW,[酸了],酸了,10年了吗[酸了],10年了吗[酸了],1140296219,浅夏淅沥小雨,2025-09-01T14:05:25+00:00
BV1es411D7sW,[doge],doge,考古[doge],考古[doge],3546893839764003,可靠の芝,2025-09-01T08:52:50+00:00
BV1es411D7sW,[doge],doge,考古 那时我才上一年级[doge],考古 那时我才上一年级[doge],3493277858793641,ドナナ,2025-08-31T10:12:08+00:00
BV1es411D7sW,[doge],doge,这里竟然有活人，逆天[doge],这里竟然有活人，逆天[doge],3546713182702496,学名鸦乌,2025-08-31T10:53:50+00:00
BV1es411D7sW,[doge],doge,回复 @wwy-qiqi :对，山东临沂[doge],回复 @wwy-qiqi :对，山东临沂[doge],3493277858793641,ドナナ,2025-09-19T13:22:00+00:00
BV1es411D7sW,[doge],doge,@简单的一只羊 @盒子夢想家 @钢制550C @小黑石子 @zioaaa6 @百威诺葡萄酒 @我的世界小申 @MobileCard9731 [doge][doge][doge][doge][doge][doge][doge][doge][doge][doge][doge]大家看的开心就看[doge_金箍][doge_金箍][doge_金箍],@简单的一只羊 @盒子夢想家 @钢制550C @小黑石子 @zioaaa6 @百威诺葡萄酒 @我的世界小申 @MobileCard9731 [doge][doge][doge][doge][doge][doge][doge][doge][doge][doge][doge]大家看的开心就看[doge_金箍][doge_金箍][doge_金箍],3546844751727146,无聊的mc,2025-08-30T14:33:33+00:00
BV1es411D7sW,[呲牙],呲牙,回复 @树叶ASz :前面学习有点忙，来晚了[呲牙],回复 @树叶ASz :前面学习有点忙，来晚了[呲牙],3546626899577292,小黑石子,2025-09-05T09:47:04+00:00
BV1es411D7sW,[吃瓜],吃瓜,10年啦，当年还是个毛都没长齐的小子[吃瓜],10年啦，当年还是个毛都没长齐的小子[吃瓜],1509989956,穿着19星空仰望星空,2025-08-30T13:17:47+00:00
BV1es411D7sW,[doge],doge,现在齐了？[doge],现在齐了？[doge],20115306,案源的金阔刀,2025-08-31T06:20:22+00:00
BV1es411D7sW,[歪嘴],歪嘴,10年了！前来考古[歪嘴],10年了！前来考古[歪嘴],3493277858793641,ドナナ,2025-08-30T09:06:07+00:00
BV1es411D7sW,[doge],doge,诬告案时代考古[doge],诬告案时代考古[doge],11163142,金坷垃金坷垃金坷垃1,2025-08-30T01:07:34+00:00
BV1es411D7sW,[笑哭],笑哭,手机为啥震动[笑哭],手机为啥震动[笑哭],3546845909354679,ZJC-Ultra,2025-08-30T00:29:05+00:00
BV1es411D7sW,[大哭],大哭,什么时候UP主能更新啊[大哭],什么时候UP主能更新啊[大哭],1206722751,yegysdg,2025-08-28T15:30:15+00:00
BV1es411D7sW,[呲牙],呲牙,终于找到出处了[呲牙],终于找到出处了[呲牙],3546801523132910,薪清,2025-08-28T13:14:45+00:00
BV1es411D7sW,[吃瓜],吃瓜,只能说资本家都一个样[吃瓜],只能说资本家都一个样[吃瓜],3546554390546867,看不到的异名,2025-08-27T19:20:38+00:00
BV1es411D7sW,[doge],doge,考古来了[doge],考古来了[doge],1042838373,茂笔生花MozeFX,2025-08-26T08:47:56+00:00
BV1es411D7sW,[doge],doge,今天也是终于用上小米了[doge],今天也是终于用上小米了[doge],690774848,x俯瞰风景,2025-08-26T01:52:14+00:00
BV1es411D7sW,[笑哭],笑哭,[笑哭],[笑哭],3461577688746908,_aaa_love,2025-08-26T00:09:18+00:00
BV1es411D7sW,[笑哭],笑哭,这视频有个传奇的一点就是你无论几点点开它都有几个人和你一块看[辣眼睛][辣眼睛][笑哭],这视频有个传奇的一点就是你无论几点点开它都有几个人和你一块看[辣眼睛][辣眼睛][笑哭],1275425596,大明三太子,2025-08-25T18:56:56+00:00
BV1es411D7sW,[doge],doge,考古[doge][吃瓜][打call],考古[doge][吃瓜][打call],3546736991668425,韩睿hanrui,2025-08-25T15:13:26+00:00
BV1es411D7sW,[doge],doge,[doge],[doge],1879155705,数码奕,2025-08-25T14:19:41+00:00
BV1es411D7sW,[doge],doge,考古[doge],考古[doge],693081051,星雨-Sakura,2025-08-25T12:49:28+00:00
BV1es411D7sW,[吃瓜],吃瓜,考古[吃瓜][微笑],考古[吃瓜][微笑],3494376850327749,南阳有坤,2025-08-24T04:48:54+00:00
BV1es411D7sW,[doge],doge,2025考古[doge],2025考古[doge],1466327198,圣品坤至尊巅峰,2025-08-24T03:23:47+00:00
BV1es411D7sW,[吃瓜],吃瓜,[吃瓜][笑哭],[吃瓜][笑哭],3494376850327749,南阳有坤,2025-08-24T04:48:38+00:00
BV1es411D7sW,[笑哭],笑哭,2025年还在这里考古的是神人[笑哭][笑哭][笑哭],2025年还在这里考古的是神人[笑哭][笑哭][笑哭],1134703295,__光明__,2025-08-23T08:19:36+00:00
BV1es411D7sW,[doge],doge,[doge],[doge],1023367169,怪我识人不慧,2025-08-22T19:47:27+00:00
BV1es411D7sW,[OK],OK,[OK],[OK],1063735857,鸡圐,2025-08-22T18:20:16+00:00
BV1es411D7sW,[傲娇],傲娇,还有人考古我吃，来一个我吃一斤[傲娇],还有人考古我吃，来一个我吃一斤[傲娇],3546893393070772,睿韧,2025-08-22T06:23:26+00:00
BV1es411D7sW,[微笑],微笑,都2025年了，肯定没人看了吧。我立个flag，一个赞🦌一次，一条评论🦌五次，无上限[微笑],都2025年了，肯定没人看了吧。我立个flag，一个赞🦌一次，一条评论🦌五次，无上限[微笑],3546893164481049,lilililili我管你这那的,2025-08-21T11:32:21+00:00
BV1es411D7sW,[大哭],大哭,回复 @小企鹅就是我233333 :[大哭][灵魂出窍],回复 @小企鹅就是我233333 :[大哭][灵魂出窍],3546893164481049,lilililili我管你这那的,2025-08-25T08:05:15+00:00
BV1es411D7sW,[打call],打call,来了来了[打call]记得发视频自证哦[星星眼],来了来了[打call]记得发视频自证哦[星星眼],3493114874432406,柔光里的忧愁,2025-08-22T18:08:46+00:00
BV1es411D7sW,[哦呼],哦呼,竟然已经10年了，那会儿我刚来b站[哦呼],竟然已经10年了，那会儿我刚来b站[哦呼],17843467,为师尊哐哐撞大墙,2025-08-20T17:17:46+00:00
BV1es411D7sW,[doge],doge,我在重温经典[doge],我在重温经典[doge],3546658744830604,鼠标教众,2025-08-20T17:22:15+00:00
BV1es411D7sW,[笑哭],笑哭,已经10年了[笑哭],已经10年了[笑哭],3546862474758895,开拓的Reno,2025-08-20T08:40:25+00:00
BV1es411D7sW,[doge],doge,2025前来考古[doge],2025前来考古[doge],3546635894262063,六花勇太生一堆,2025-08-20T03:44:09+00:00
BV1es411D7sW,[doge],doge,2025年8月19号来挖坟[doge],2025年8月19号来挖坟[doge],531298891,真理_Office,2025-08-19T12:26:01+00:00
BV1es411D7sW,[喜极而泣],喜极而泣,时过境迁[笑哭][笑哭][笑哭]这视频还是小米被印度忽悠瘸了去投资建厂的宣发会，结果雷军被印度人坑的连裤衩子都被扒下来了[喜极而泣]后来才专心国内发展,时过境迁[笑哭][笑哭][笑哭]这视频还是小米被印度忽悠瘸了去投资建厂的宣发会，结果雷军被印度人坑的连裤衩子都被扒下来了[喜极而泣]后来才专心国内发展,1124900440,若生羽泽,2025-08-18T09:56:30+00:00
BV1es411D7sW,[doge],doge,然后被本Lv.5一口吃掉[doge],然后被本Lv.5一口吃掉[doge],529173144,热爱手机每一天,2025-08-22T13:12:13+00:00
BV1es411D7sW,[doge],doge,[doge],[doge],3546603736533267,宇鑫X,2025-08-18T09:55:58+00:00
BV1es411D7sW,[吃瓜],吃瓜,义务教育那点全用上了，一滴不浪费[吃瓜],义务教育那点全用上了，一滴不浪费[吃瓜],390119656,大大是块泡泡糖,2025-08-17T15:28:31+00:00
BV1es411D7sW,[doge],doge,为什么我的新小米手机自动打开了这个视频[doge],为什么我的新小米手机自动打开了这个视频[doge],3493112894720645,刘镇源LZY,2025-08-17T13:12:00+00:00
BV1es411D7sW,[doge],doge,那很智能化了[doge],那很智能化了[doge],1124900440,若生羽泽,2025-08-18T11:01:50+00:00
BV1es411D7sW,[笑哭],笑哭,铁粉黑粉一堆[笑哭]，经常看到网上的骂战挺无语的[笑哭],铁粉黑粉一堆[笑哭]，经常看到网上的骂战挺无语的[笑哭],514914454,愁着愁着就疯了,2025-08-16T09:28:32+00:00
BV1es411D7sW,[大哭],大哭,可惜了，小米澎湃OS把bl解锁渠道关了，虽然我不怎么玩机，但是雷军在我心中的形象就没了[大哭],可惜了，小米澎湃OS把bl解锁渠道关了，虽然我不怎么玩机，但是雷军在我心中的形象就没了[大哭],3546379852974399,小海豹喝养乐多,2025-08-14T11:27:49+00:00
BV1es411D7sW,[星星眼],星星眼,[星星眼],[星星眼],3546810387794527,SGA三连,2025-08-14T07:32:40+00:00
BV1es411D7sW,[笑哭],笑哭,這個視頻發佈的下個月我正好換了部紅米手機[笑哭],這個視頻發佈的下個月我正好換了部紅米手機[笑哭],400985288,少放辣OvO,2025-08-14T07:19:33+00:00
BV1es411D7sW,[吃瓜],吃瓜,这衣服像葬礼[吃瓜],这衣服像葬礼[吃瓜],319841771,抠脚的rose,2025-08-13T17:56:00+00:00
BV1es411D7sW,[大哭],大哭,10年了啊[大哭],10年了啊[大哭],549039023,活的清蒸鱼,2025-08-13T16:59:12+00:00
BV1es411D7sW,[大哭],大哭,这么快 都十年了[大哭],这么快 都十年了[大哭],545610626,爱吃丝瓜的小小,2025-08-12T19:36:00+00:00
BV1es411D7sW,[doge],doge,俺也一样[doge],俺也一样[doge],1587949610,洛白____,2025-08-12T15:50:07+00:00
BV1es411D7sW,[惊讶],惊讶,原来已经是十年前的视频了吗[惊讶][惊讶][惊讶],原来已经是十年前的视频了吗[惊讶][惊讶][惊讶],1595038012,---阿宝---,2025-08-12T10:09:44+00:00
BV1es411D7sW,[doge],doge,2025年8月12日15:47来考古！[doge][doge][doge],2025年8月12日15:47来考古！[doge][doge][doge],1805435947,一只屑狐吖-白昀,2025-08-12T07:47:35+00:00
BV1es411D7sW,[委屈],委屈,好怀念那时的小破站[委屈],好怀念那时的小破站[委屈],2141814000,源皙砚,2025-08-12T07:27:32+00:00
BV1es411D7sW,[doge],doge,@平甲蛛0w0 15年的，够不够[doge],@平甲蛛0w0 15年的，够不够[doge],3546668054087844,匕二三,2025-08-12T02:22:58+00:00
BV1es411D7sW,[思考],思考,[思考][嗑瓜子],[思考][嗑瓜子],3546946543291160,平甲蛛0w0,2025-08-12T02:23:40+00:00
BV1es411D7sW,[笑哭],笑哭,有人吗[笑哭],有人吗[笑哭],3493089576487862,疯狂の开拓者,2025-08-11T14:41:36+00:00
BV1es411D7sW,[笑哭],笑哭,2025考古的有人吗？[胜利][笑哭][胜利],2025考古的有人吗？[胜利][笑哭][胜利],646905303,多喝热水乂,2025-08-09T14:39:38+00:00
BV1es411D7sW,[微笑],微笑,我不信还有人，一个赞🦌一次[微笑],我不信还有人，一个赞🦌一次[微笑],3493128294107322,食51022,2025-08-09T10:36:48+00:00
BV1es411D7sW,[doge],doge,回复 @Weiye__ :养生这一块[doge],回复 @Weiye__ :养生这一块[doge],3546612682984056,爱犯困的羔羊,2025-08-10T09:28:41+00:00
BV1es411D7sW,[大哭],大哭,不要再点了[大哭],不要再点了[大哭],3493128294107322,食51022,2025-08-09T16:09:39+00:00
BV1es411D7sW,[OK],OK,[OK],[OK],1441271603,湖边Ao,2025-08-09T10:25:09+00:00
BV1es411D7sW,[微笑],微笑,10年了[微笑],10年了[微笑],506819690,阿阳冷静点,2025-08-07T11:46:02+00:00
BV1es411D7sW,[惊喜],惊喜,5000w播放考古[惊喜],5000w播放考古[惊喜],2034122337,雨玥OVO,2025-08-07T10:46:09+00:00
BV1es411D7sW,[doge],doge,现在没人在看吧[doge][doge_金箍],现在没人在看吧[doge][doge_金箍],401695841,翻过身来的咸鱼,2025-08-06T15:23:23+00:00
BV1es411D7sW,[吃瓜],吃瓜,2025前来考古[吃瓜],2025前来考古[吃瓜],1186368421,kshark__ks,2025-08-06T13:46:17+00:00
BV1es411D7sW,[笑哭],笑哭,这已经是经历过时间考验的艺术了，不太可能没人[笑哭],这已经是经历过时间考验的艺术了，不太可能没人[笑哭],595790659,啧木子汪汪,2025-08-06T10:51:50+00:00
BV1es411D7sW,[OK],OK,手持k80考古[OK],手持k80考古[OK],2075615935,AAA红神威大王,2025-08-06T07:02:34+00:00
BV1es411D7sW,[doge],doge,这么久了还有人。[doge],这么久了还有人。[doge],3546574091192828,秋思-暗部王,2025-08-06T07:00:52+00:00
BV1es411D7sW,[笑哭],笑哭,歌手可以请雷军[笑哭],歌手可以请雷军[笑哭],1436905308,包子曼头五角,2025-08-05T16:51:00+00:00
BV1es411D7sW,[doge],doge,考古[doge][脱单doge],考古[doge][脱单doge],3493136022113155,以此残躯换清风-,2025-08-05T10:45:19+00:00
BV1es411D7sW,[doge],doge,[doge],[doge],1218051722,TN_studio,2025-08-03T08:53:59+00:00
BV1es411D7sW,[doge],doge,10年以后，这个视频还有8个人在看[doge],10年以后，这个视频还有8个人在看[doge],500206164,无心の少兰克,2025-08-01T14:25:59+00:00
BV1es411D7sW,[doge],doge,回复 @海浪的泡 :我也是4点刷到[doge],回复 @海浪的泡 :我也是4点刷到[doge],354368142,威廉四号前来报道,2025-08-01T07:58:49+00:00
BV1es411D7sW,[笑哭],笑哭,回复 @海浪的泡 :上夜班摸鱼，结果让我刷到了[笑哭],回复 @海浪的泡 :上夜班摸鱼，结果让我刷到了[笑哭],80954303,致吾之青春,2025-07-31T21:07:06+00:00
BV1es411D7sW,[doge],doge,四点刷你是人啊[doge],四点刷你是人啊[doge],3493289330215663,海浪的泡,2025-07-31T20:47:15+00:00
BV1es411D7sW,[笑哭],笑哭,十年后来考古[笑哭],十年后来考古[笑哭],1960502897,玛奇朵去冰ゴ,2025-07-31T16:07:59+00:00
BV1es411D7sW,[doge],doge,这梗居然已经10年了啊[doge],这梗居然已经10年了啊[doge],2757699,yyooii,2025-07-31T11:44:41+00:00
BV1es411D7sW,[捂脸],捂脸,15的视频[笑哭]我一直以为是近几年的梗，没想到是15年的视频了[捂脸][捂脸],15的视频[笑哭]我一直以为是近几年的梗，没想到是15年的视频了[捂脸][捂脸],1798153467,许梨听,2025-07-31T08:59:51+00:00
BV1es411D7sW,[星星眼],星星眼,好高级还带手机震动功能[星星眼][星星眼][星星眼],好高级还带手机震动功能[星星眼][星星眼][星星眼],26019940,扌夫女也,2025-07-30T16:02:59+00:00
BV1es411D7sW,[doge],doge,10年了竟然还有7人正在看？[doge],10年了竟然还有7人正在看？[doge],446323259,是-100不是100,2025-07-29T17:03:41+00:00
BV1es411D7sW,[星星眼],星星眼,考古来啦[星星眼],考古来啦[星星眼],3546375226657121,不知道取啥好名字了这,2025-07-29T03:34:58+00:00
BV1es411D7sW,[doge],doge,10年后还是那么火[doge],10年后还是那么火[doge],3546603461806949,果涉,2025-07-29T02:58:19+00:00
BV1es411D7sW,[吃瓜],吃瓜,来考古[吃瓜],来考古[吃瓜],3546662045747552,暗影TFman001,2025-07-29T02:55:50+00:00
BV1es411D7sW,[打call],打call,考古[打call],考古[打call],1425516495,杪夏omo,2025-07-28T11:47:22+00:00
BV1es411D7sW,[doge],doge,[doge][doge][doge],[doge][doge][doge],64560847,Older_Xuebi,2025-07-27T10:16:18+00:00
BV1es411D7sW,[吃瓜],吃瓜,只弟们我又来考古了[吃瓜],只弟们我又来考古了[吃瓜],3546730186410512,Fade烬,2025-07-27T04:14:10+00:00
BV1es411D7sW,[doge],doge,有的兄弟有的[doge],有的兄弟有的[doge],394998458,一路向北然后搁浅,2025-07-27T03:12:40+00:00
BV1es411D7sW,[doge],doge,这里是2025年的考古队[doge],这里是2025年的考古队[doge],3493295674100300,凌叁号,2025-07-26T22:39:57+00:00
BV1es411D7sW,[OK],OK,现在还有十四个人一起看是什么意思[OK]我是回顾经典[脸红],现在还有十四个人一起看是什么意思[OK]我是回顾经典[脸红],233300131,小白小姐爱吃肉,2025-07-26T15:34:20+00:00
