"bvid","rpid","emoji_alt","emoji_name","message","sentence","emote_url","mid","uname","ctime_iso"
"BV1yt4y1Q7SS","271205526512","[打call]","打call","打卡[打call]","打卡[打call]","https://i0.hdslb.com/bfs/emote/431432c43da3ee5aab5b0e4f8931953e649e9975.png","1699178134","Carrilla","2025-08-03T15:32:44+00:00"
"BV1yt4y1Q7SS","269558871153","[笑哭]","笑哭","萝卜白菜各有所爱，更何况这本身是B站最开始有的视频形式，你才是来者[笑哭]","萝卜白菜各有所爱，更何况这本身是B站最开始有的视频形式，你才是来者[笑哭]","https://i0.hdslb.com/bfs/emote/c3043ba94babf824dea03ce500d0e73763bf4f40.png","66892375","GilbertSmith","2025-07-31T09:57:00+00:00"
"BV1yt4y1Q7SS","270635793872","[OK]","OK","还在的报个到[OK]","还在的报个到[OK]","https://i0.hdslb.com/bfs/emote/4683fd9ffc925fa6423110979d7dcac5eda297f4.png","3546930598644518","路露蒙沥","2025-07-30T07:39:27+00:00"
"BV1yt4y1Q7SS","270609361792","[笑哭]","笑哭","2025年了还有72个人困在这[笑哭]","2025年了还有72个人困在这[笑哭]","https://i0.hdslb.com/bfs/emote/c3043ba94babf824dea03ce500d0e73763bf4f40.png","526252242","崔梅克斯","2025-07-30T03:41:04+00:00"
"BV1yt4y1Q7SS","269378309889","[星星眼]","星星眼","[星星眼]","[星星眼]","https://i0.hdslb.com/bfs/emote/63c9d1a31c0da745b61cdb35e0ecb28635675db2.png","1218808675","浅盏小秋月","2025-07-30T00:30:32+00:00"
"BV1yt4y1Q7SS","270554726352","[惊讶]","惊讶","带振动的？！[惊讶]","带振动的？！[惊讶]","https://i0.hdslb.com/bfs/emote/f8e9a59cad52ae1a19622805696a35f0a0d853f3.png","649150033","噜哩噜哒","2025-07-29T13:58:04+00:00"
"BV1yt4y1Q7SS","269021647760","[doge]","doge","姜文:挺好![doge]","姜文:挺好![doge]","https://i0.hdslb.com/bfs/emote/3087d273a78ccaff4bb1e9972e2ba2a7583c9f11.png","474965840","奔蓝逐光归海","2025-07-17T02:54:06+00:00"
"BV1yt4y1Q7SS","267854464369","[打call]","打call","这下真出名了，正主认可视频了[打call]","这下真出名了，正主认可视频了[打call]","https://i0.hdslb.com/bfs/emote/431432c43da3ee5aab5b0e4f8931953e649e9975.png","693499969","红肚兜舒服","2025-07-17T02:53:14+00:00"
"BV1yt4y1Q7SS","267854422433","[打call]","打call","得到姜文本人认证了[打call][打call][打call]！","得到姜文本人认证了[打call][打call][打call]！","https://i0.hdslb.com/bfs/emote/431432c43da3ee5aab5b0e4f8931953e649e9975.png","14547182","爱当学徒","2025-07-17T02:51:53+00:00"
"BV1yt4y1Q7SS","267854057393","[打call]","打call","得到正主认可的作品[打call]","得到正主认可的作品[打call]","https://i0.hdslb.com/bfs/emote/431432c43da3ee5aab5b0e4f8931953e649e9975.png","3493106137697193","-筱白给free","2025-07-17T02:49:27+00:00"
"BV1yt4y1Q7SS","267853377457","[doge]","doge","这个视频难做吗[doge]","这个视频难做吗[doge]","https://i0.hdslb.com/bfs/emote/3087d273a78ccaff4bb1e9972e2ba2a7583c9f11.png","800862","メ天翼の戀℡","2025-07-17T02:41:14+00:00"
"BV1yt4y1Q7SS","269019752336","[doge]","doge","姜文可是认可了[doge]","姜文可是认可了[doge]","https://i0.hdslb.com/bfs/emote/3087d273a78ccaff4bb1e9972e2ba2a7583c9f11.png","1594108504","浙北杭南","2025-07-17T02:34:13+00:00"
"BV1yt4y1Q7SS","264002523409","[笑哭]","笑哭","每年都要刷几次[笑哭][笑哭]","每年都要刷几次[笑哭][笑哭]","https://i0.hdslb.com/bfs/emote/c3043ba94babf824dea03ce500d0e73763bf4f40.png","14675555","战意电竞一久叔","2025-06-08T12:30:54+00:00"
"BV1yt4y1Q7SS","265030241136","[doge]","doge","还有人吗？[doge][原神_欸嘿]","还有人吗？[doge][原神_欸嘿]","https://i0.hdslb.com/bfs/emote/3087d273a78ccaff4bb1e9972e2ba2a7583c9f11.png","670148533","cahar-_-","2025-06-08T10:24:35+00:00"
"BV1yt4y1Q7SS","263976444177","[doge]","doge","[doge]","[doge]","https://i0.hdslb.com/bfs/emote/3087d273a78ccaff4bb1e9972e2ba2a7583c9f11.png","1978795971","南宫雾里","2025-06-08T07:22:55+00:00"
"BV1yt4y1Q7SS","263041105488","[爱心]","爱心","回复 @经过检验合格 :谢谢，已经会了[爱心]","回复 @经过检验合格 :谢谢，已经会了[爱心]","https://i0.hdslb.com/bfs/emote/ed04066ea7124106d17ffcaf75600700e5442f5c.png","3546736853257036","b站菩提祖师爷","2025-05-17T08:33:48+00:00"
"BV1yt4y1Q7SS","263031728960","[大哭]","大哭","麻烦问一下这种字幕是怎么回事，遇到好几次了，多的时候画面都看不成[大哭]","麻烦问一下这种字幕是怎么回事，遇到好几次了，多的时候画面都看不成[大哭]","https://i0.hdslb.com/bfs/emote/2caafee2e5db4db72104650d87810cc2c123fc86.png","3546736853257036","b站菩提祖师爷","2025-05-17T06:16:07+00:00"
"BV1yt4y1Q7SS","263031838112","[笑哭]","笑哭","回复 @wy516不废 :啊我忘发我截图了[笑哭]谢谢谢谢，我看一下","回复 @wy516不废 :啊我忘发我截图了[笑哭]谢谢谢谢，我看一下","https://i0.hdslb.com/bfs/emote/c3043ba94babf824dea03ce500d0e73763bf4f40.png","3546736853257036","b站菩提祖师爷","2025-05-17T06:18:40+00:00"
"BV1yt4y1Q7SS","262048827937","[doge]","doge","回复 @芙桃_Fr :我爱坤表示不服[生气]，up黄绿参赛作品好多都是鸡哥[doge]。","回复 @芙桃_Fr :我爱坤表示不服[生气]，up黄绿参赛作品好多都是鸡哥[doge]。","https://i0.hdslb.com/bfs/emote/3087d273a78ccaff4bb1e9972e2ba2a7583c9f11.png","544491792","LuckyE-_-","2025-05-17T05:08:41+00:00"
"BV1yt4y1Q7SS","262048827937","[生气]","生气","回复 @芙桃_Fr :我爱坤表示不服[生气]，up黄绿参赛作品好多都是鸡哥[doge]。","回复 @芙桃_Fr :我爱坤表示不服[生气]，up黄绿参赛作品好多都是鸡哥[doge]。","https://i0.hdslb.com/bfs/emote/3195714219c4b582a4fb02033dd1519913d0246d.png","544491792","LuckyE-_-","2025-05-17T05:08:41+00:00"
"BV1yt4y1Q7SS","260820379456","[OK]","OK","[OK]","[OK]","https://i0.hdslb.com/bfs/emote/4683fd9ffc925fa6423110979d7dcac5eda297f4.png","3493118512990500","黄色上班族","2025-04-20T02:12:28+00:00"
"BV1yt4y1Q7SS","258008954336","[笑哭]","笑哭","看前面还一脸懵，看到后面翻译tmd的惊喜发现我以前听过，再一看作者名字以前也看过[笑哭]","看前面还一脸懵，看到后面翻译tmd的惊喜发现我以前听过，再一看作者名字以前也看过[笑哭]","https://i0.hdslb.com/bfs/emote/c3043ba94babf824dea03ce500d0e73763bf4f40.png","456530324","天然卷都是好银","2025-03-17T09:19:12+00:00"
"BV1yt4y1Q7SS","257969688384","[笑哭]","笑哭","五年了我还记得歌词[笑哭]","五年了我还记得歌词[笑哭]","https://i0.hdslb.com/bfs/emote/c3043ba94babf824dea03ce500d0e73763bf4f40.png","3493082548931040","Bailyn233","2025-03-16T18:29:08+00:00"
"BV1yt4y1Q7SS","257179980065","[妙啊]","妙啊","回复 @北北北奇 :那得是一年多以前了[妙啊]","回复 @北北北奇 :那得是一年多以前了[妙啊]","https://i0.hdslb.com/bfs/emote/b4cb77159d58614a9b787b91b1cd22a81f383535.png","152016880","yucweiwei","2025-03-16T17:49:24+00:00"
"BV1yt4y1Q7SS","257161640753","[doge]","doge","[doge]","[doge]","https://i0.hdslb.com/bfs/emote/3087d273a78ccaff4bb1e9972e2ba2a7583c9f11.png","1142590381","微风海棠开","2025-03-16T13:33:07+00:00"
"BV1yt4y1Q7SS","257238440017","[喜极而泣]","喜极而泣","回复 @不会起名有字就行 :这种名字一搜一大堆[喜极而泣]","回复 @不会起名有字就行 :这种名字一搜一大堆[喜极而泣]","https://i0.hdslb.com/bfs/emote/485a7e0c01c2d70707daae53bee4a9e2e31ef1ed.png","634742757","发dhh","2025-03-17T13:22:37+00:00"
