"bvid","rpid","emoji_alt","emoji_name","message","sentence","emote_url","mid","uname","ctime_iso"
"BV1ED4y1Y7dc","279565028560","[加油]","加油","这位粉丝强大的内心。究竟经历了多少不为人知的痛苦？无从得知。但有一点就是，他从来没放弃过。他整洁的房间。乐观的心态。同样会是一束照入社会中的光。[加油][加油][加油]","这位粉丝强大的内心。究竟经历了多少不为人知的痛苦？无从得知。但有一点就是，他从来没放弃过。他整洁的房间。乐观的心态。同样会是一束照入社会中的光。[加油][加油][加油]","https://i0.hdslb.com/bfs/emote/c7aaeacb21e107292d3bb053e5abde4a4459ed30.png","498361721","DER阿泽","2025-10-18T02:44:58+00:00"
"BV1ED4y1Y7dc","278350950112","[doge]","doge","好臭的播放量[doge]","好臭的播放量[doge]","https://i0.hdslb.com/bfs/emote/3087d273a78ccaff4bb1e9972e2ba2a7583c9f11.png","398839928","v1抬轮儿","2025-10-06T12:34:26+00:00"
"BV1ED4y1Y7dc","277375778337","[大笑]","大笑","多多客服不都是看询单的吗[大笑]","多多客服不都是看询单的吗[大笑]","https://i0.hdslb.com/bfs/emote/ca94ad1c7e6dac895eb5b33b7836b634c614d1c0.png","400471555","贾皓文贾皓文","2025-10-11T16:52:22+00:00"
"BV1ED4y1Y7dc","275875947521","[大哭]","大哭","我哭了[大哭][大哭]好浪漫好感动","我哭了[大哭][大哭]好浪漫好感动","https://i0.hdslb.com/bfs/emote/2caafee2e5db4db72104650d87810cc2c123fc86.png","396610486","4_4_4_4444","2025-09-27T16:11:11+00:00"
"BV1ED4y1Y7dc","275740132097","[大哭]","大哭","2025年9月26日再次归来回味[大哭]","2025年9月26日再次归来回味[大哭]","https://i0.hdslb.com/bfs/emote/2caafee2e5db4db72104650d87810cc2c123fc86.png","431199583","神学创shi人","2025-09-26T09:41:08+00:00"
"BV1ED4y1Y7dc","276899025232","[喜极而泣]","喜极而泣","而且你不是路人，你只是喜欢他而已，你是一个粉丝[喜极而泣]","而且你不是路人，你只是喜欢他而已，你是一个粉丝[喜极而泣]","https://i0.hdslb.com/bfs/emote/485a7e0c01c2d70707daae53bee4a9e2e31ef1ed.png","1191304834","雨谷学长","2025-09-23T05:27:51+00:00"
"BV1ED4y1Y7dc","274631781425","[惊喜]","惊喜","网络上评论出现的红点某种意义上也算缘分[惊喜]","网络上评论出现的红点某种意义上也算缘分[惊喜]","https://i0.hdslb.com/bfs/emote/0afecaf3a3499479af946f29749e1a6c285b6f65.png","543843473","qgxhf","2025-09-14T06:06:39+00:00"
"BV1ED4y1Y7dc","275821298464","[打call]","打call","有意[打call]👑王者相信息屏幕后面前面前面🍜面膜片[doge_金箍]","有意[打call]👑王者相信息屏幕后面前面前面🍜面膜片[doge_金箍]","https://i0.hdslb.com/bfs/emote/431432c43da3ee5aab5b0e4f8931953e649e9975.png","517367826","拾走云南","2025-09-12T07:18:11+00:00"
"BV1ED4y1Y7dc","274831144896","[大哭]","大哭","词写的太好了，好有力量！看完真的是有感动又很有动力呀！[大哭][大哭][打call][打call][打call][打call][打call][星星眼][星星眼][星星眼][星星眼]","词写的太好了，好有力量！看完真的是有感动又很有动力呀！[大哭][大哭][打call][打call][打call][打call][打call][星星眼][星星眼][星星眼][星星眼]","https://i0.hdslb.com/bfs/emote/2caafee2e5db4db72104650d87810cc2c123fc86.png","453384918","蒲春来绿","2025-09-01T16:17:14+00:00"
"BV1ED4y1Y7dc","274831144896","[打call]","打call","词写的太好了，好有力量！看完真的是有感动又很有动力呀！[大哭][大哭][打call][打call][打call][打call][打call][星星眼][星星眼][星星眼][星星眼]","词写的太好了，好有力量！看完真的是有感动又很有动力呀！[大哭][大哭][打call][打call][打call][打call][打call][星星眼][星星眼][星星眼][星星眼]","https://i0.hdslb.com/bfs/emote/431432c43da3ee5aab5b0e4f8931953e649e9975.png","453384918","蒲春来绿","2025-09-01T16:17:14+00:00"
"BV1ED4y1Y7dc","274831144896","[星星眼]","星星眼","词写的太好了，好有力量！看完真的是有感动又很有动力呀！[大哭][大哭][打call][打call][打call][打call][打call][星星眼][星星眼][星星眼][星星眼]","词写的太好了，好有力量！看完真的是有感动又很有动力呀！[大哭][大哭][打call][打call][打call][打call][打call][星星眼][星星眼][星星眼][星星眼]","https://i0.hdslb.com/bfs/emote/63c9d1a31c0da745b61cdb35e0ecb28635675db2.png","453384918","蒲春来绿","2025-09-01T16:17:14+00:00"
"BV1ED4y1Y7dc","274795415568","[打call]","打call","假如让我随风奔跑（假如给我三天光明）[打call][打call]","假如让我随风奔跑（假如给我三天光明）[打call][打call]","https://i0.hdslb.com/bfs/emote/431432c43da3ee5aab5b0e4f8931953e649e9975.png","3493133239192500","八阶堂希罗","2025-09-01T09:50:07+00:00"
"BV1ED4y1Y7dc","273233171057","[打call]","打call","又来刷一遍[打call][打call][打call]","又来刷一遍[打call][打call][打call]","https://i0.hdslb.com/bfs/emote/431432c43da3ee5aab5b0e4f8931953e649e9975.png","3546965916781459","纯情假忧郁母弹簧","2025-08-30T06:23:05+00:00"
"BV1ED4y1Y7dc","273201302417","[大哭]","大哭","影视飓风我将永远追随你！！！[大哭][大哭][大哭][大哭]","影视飓风我将永远追随你！！！[大哭][大哭][大哭][大哭]","https://i0.hdslb.com/bfs/emote/2caafee2e5db4db72104650d87810cc2c123fc86.png","387620488","56993554422_bili","2025-08-30T00:56:09+00:00"
"BV1ED4y1Y7dc","273115429713","[打call]","打call","[打call][打call][打call]","[打call][打call][打call]","https://i0.hdslb.com/bfs/emote/431432c43da3ee5aab5b0e4f8931953e649e9975.png","489801562","SUGARCANE甘蔗","2025-08-29T06:51:55+00:00"
"BV1ED4y1Y7dc","273655084576","[星星眼]","星星眼","这个视频赛高[星星眼][星星眼][星星眼]@cn夙囚","这个视频赛高[星星眼][星星眼][星星眼]@cn夙囚","https://i0.hdslb.com/bfs/emote/63c9d1a31c0da745b61cdb35e0ecb28635675db2.png","1032169407","sikah","2025-08-22T16:51:26+00:00"
"BV1ED4y1Y7dc","272339893537","[思考]","思考","[思考]","[思考]","https://i0.hdslb.com/bfs/emote/cfa9b7e89e4bfe04bbcd34ccb1b0df37f4fa905c.png","3546555713849586","两颗星star","2025-08-22T14:55:25+00:00"
"BV1ED4y1Y7dc","272335628801","[大哭]","大哭","以小见大，有力量有温度，这才是b站最初的样子[大哭]","以小见大，有力量有温度，这才是b站最初的样子[大哭]","https://i0.hdslb.com/bfs/emote/2caafee2e5db4db72104650d87810cc2c123fc86.png","1482801866","没被讨厌的富冈义勇","2025-08-22T14:19:23+00:00"
"BV1ED4y1Y7dc","271777910193","[大哭]","大哭","[大哭][大哭][打call][打call]","[大哭][大哭][打call][打call]","https://i0.hdslb.com/bfs/emote/2caafee2e5db4db72104650d87810cc2c123fc86.png","3546918256904487","嘟嘟可口哨","2025-08-18T04:48:16+00:00"
"BV1ED4y1Y7dc","271777910193","[打call]","打call","[大哭][大哭][打call][打call]","[大哭][大哭][打call][打call]","https://i0.hdslb.com/bfs/emote/431432c43da3ee5aab5b0e4f8931953e649e9975.png","3546918256904487","嘟嘟可口哨","2025-08-18T04:48:16+00:00"
"BV1ED4y1Y7dc","273001313984","[打call]","打call","25年还有人一起吗[打call]","25年还有人一起吗[打call]","https://i0.hdslb.com/bfs/emote/431432c43da3ee5aab5b0e4f8931953e649e9975.png","1102674308","水告浩233333","2025-08-17T14:03:33+00:00"
"BV1ED4y1Y7dc","272800019777","[微笑]","微笑","在这里[微笑]","在这里[微笑]","https://i0.hdslb.com/bfs/emote/685612eadc33f6bc233776c6241813385844f182.png","1356411288","头充只澳虎","2025-08-26T13:44:16+00:00"
"BV1ED4y1Y7dc","271528745521","[捂脸]","捂脸","有一说一其它完美，这歌是真难听[捂脸]","有一说一其它完美，这歌是真难听[捂脸]","https://i0.hdslb.com/bfs/emote/6921bb43f0c634870b92f4a8ad41dada94a5296d.png","88428397","大飞不是我","2025-08-16T04:09:04+00:00"
"BV1ED4y1Y7dc","271091556113","[笑哭]","笑哭","突然理解哈夫克研究脑机的意义了（虽然很无端[笑哭]，不喜勿喷我真不是三角洲魔怔人","突然理解哈夫克研究脑机的意义了（虽然很无端[笑哭]，不喜勿喷我真不是三角洲魔怔人","https://i0.hdslb.com/bfs/emote/c3043ba94babf824dea03ce500d0e73763bf4f40.png","3546577475995886","特价鸡蛋甩卖","2025-08-12T13:56:16+00:00"
"BV1ED4y1Y7dc","271057524289","[委屈]","委屈","太好了太好了[委屈]","太好了太好了[委屈]","https://i0.hdslb.com/bfs/emote/d2f26cbdd6c96960320af03f5514c5b524990840.png","409578999","枕风灬","2025-08-12T09:18:13+00:00"
"BV1ED4y1Y7dc","270893423489","[打call]","打call","诚信互关，战绩可查，最好点个赞让我知道是你[打call][打call][打call]","诚信互关，战绩可查，最好点个赞让我知道是你[打call][打call][打call]","https://i0.hdslb.com/bfs/emote/431432c43da3ee5aab5b0e4f8931953e649e9975.png","3537115191183989","呵口酱油","2025-08-11T03:30:25+00:00"
"BV1ED4y1Y7dc","272123952224","[爱心]","爱心","[爱心]","[爱心]","https://i0.hdslb.com/bfs/emote/ed04066ea7124106d17ffcaf75600700e5442f5c.png","3546576098167326","星辰日天昊","2025-08-10T18:29:19+00:00"
"BV1ED4y1Y7dc","270011793473","[胜利]","胜利","1111.1万播放量，记录一下[胜利]","1111.1万播放量，记录一下[胜利]","https://i0.hdslb.com/bfs/emote/b49fa9f4b1e7c3477918153b82c60b114d87347c.png","3493109914667559","起什么名字才起名字","2025-08-04T02:50:12+00:00"
"BV1ED4y1Y7dc","269910753537","[墨镜]","墨镜","时隔近三年，每次看还是忍不住落泪[墨镜]","时隔近三年，每次看还是忍不住落泪[墨镜]","https://i0.hdslb.com/bfs/emote/3a03aebfc06339d86a68c2d893303b46f4b85771.png","1246570465","HentaiWeeckd","2025-08-03T05:54:35+00:00"
"BV1ED4y1Y7dc","269703439009","[doge]","doge","迷上青空之蓝好听[doge]","迷上青空之蓝好听[doge]","https://i0.hdslb.com/bfs/emote/3087d273a78ccaff4bb1e9972e2ba2a7583c9f11.png","168645776","蓝之清","2025-08-01T12:31:03+00:00"
"BV1ED4y1Y7dc","270273642032","[大哭]","大哭","泪目[大哭][大哭][大哭]哔哩哔哩干杯[打call]","泪目[大哭][大哭][大哭]哔哩哔哩干杯[打call]","https://i0.hdslb.com/bfs/emote/2caafee2e5db4db72104650d87810cc2c123fc86.png","2029802722","补药补药呀","2025-07-27T09:09:05+00:00"
"BV1ED4y1Y7dc","270273642032","[打call]","打call","泪目[大哭][大哭][大哭]哔哩哔哩干杯[打call]","泪目[大哭][大哭][大哭]哔哩哔哩干杯[打call]","https://i0.hdslb.com/bfs/emote/431432c43da3ee5aab5b0e4f8931953e649e9975.png","2029802722","补药补药呀","2025-07-27T09:09:05+00:00"
"BV1ED4y1Y7dc","268879374065","[大哭]","大哭","[大哭][大哭][大哭]","[大哭][大哭][大哭]","https://i0.hdslb.com/bfs/emote/2caafee2e5db4db72104650d87810cc2c123fc86.png","1547719167","原神无語","2025-07-25T17:39:55+00:00"
"BV1ED4y1Y7dc","269137513392","[打call]","打call","跑起来！维克托！[打call][打call][打call][打call][打call][打call]","跑起来！维克托！[打call][打call][打call][打call][打call][打call]","https://i0.hdslb.com/bfs/emote/431432c43da3ee5aab5b0e4f8931953e649e9975.png","350126746","浴雪的双月2","2025-07-18T01:50:13+00:00"
"BV1ED4y1Y7dc","269124536544","[打call]","打call","[打call][打call][打call]","[打call][打call][打call]","https://i0.hdslb.com/bfs/emote/431432c43da3ee5aab5b0e4f8931953e649e9975.png","334019906","燕麦不喝粥","2025-07-17T22:00:19+00:00"
"BV1ED4y1Y7dc","267800870833","[大哭]","大哭","回头看这一帧还是会掉眼泪[大哭]","回头看这一帧还是会掉眼泪[大哭]","https://i0.hdslb.com/bfs/emote/2caafee2e5db4db72104650d87810cc2c123fc86.png","1946256652","小猴吃薯条","2025-07-16T13:02:44+00:00"
"BV1ED4y1Y7dc","267702627409","[加油]","加油","除了震撼我也不知道说什么了。加油少轩[加油]加油@影视飓风[加油]","除了震撼我也不知道说什么了。加油少轩[加油]加油@影视飓风[加油]","https://i0.hdslb.com/bfs/emote/c7aaeacb21e107292d3bb053e5abde4a4459ed30.png","1455154861","新石小可以","2025-07-15T15:28:02+00:00"
"BV1ED4y1Y7dc","268655336832","[doge]","doge","找何同学做个真的[doge]","找何同学做个真的[doge]","https://i0.hdslb.com/bfs/emote/3087d273a78ccaff4bb1e9972e2ba2a7583c9f11.png","1508268819","chill_fox","2025-07-14T03:07:18+00:00"
"BV1ED4y1Y7dc","268650356432","[大哭]","大哭","看视频的时候强忍着没哭，看到歌词直接忍不住哭了[大哭]","看视频的时候强忍着没哭，看到歌词直接忍不住哭了[大哭]","https://i0.hdslb.com/bfs/emote/2caafee2e5db4db72104650d87810cc2c123fc86.png","3546604917230431","Ma翠云草","2025-07-14T02:11:38+00:00"
"BV1ED4y1Y7dc","267459347137","[doge]","doge","不知道发啥就是发一下[doge]","不知道发啥就是发一下[doge]","https://i0.hdslb.com/bfs/emote/3087d273a78ccaff4bb1e9972e2ba2a7583c9f11.png","355829794","Java是Jvav","2025-07-13T10:09:13+00:00"
"BV1ED4y1Y7dc","268571939296","[星星眼]","星星眼","我是在意林上看见了[星星眼]","我是在意林上看见了[星星眼]","https://i0.hdslb.com/bfs/emote/63c9d1a31c0da745b61cdb35e0ecb28635675db2.png","3546774708947038","痔疮高","2025-07-13T08:00:55+00:00"
"BV1ED4y1Y7dc","267305908449","[委屈]","委屈","这才是科技真正的用法[委屈][鼓掌]","这才是科技真正的用法[委屈][鼓掌]","https://i0.hdslb.com/bfs/emote/d2f26cbdd6c96960320af03f5514c5b524990840.png","3546570207267376","bili_17907029078","2025-07-12T02:24:38+00:00"
"BV1ED4y1Y7dc","267305908449","[鼓掌]","鼓掌","这才是科技真正的用法[委屈][鼓掌]","这才是科技真正的用法[委屈][鼓掌]","https://i0.hdslb.com/bfs/emote/895d1fc616b4b6c830cf96012880818c0e1de00d.png","3546570207267376","bili_17907029078","2025-07-12T02:24:38+00:00"
"BV1ED4y1Y7dc","267306029521","[委屈]","委屈","这才是科技真正的用法[委屈][鼓掌]","这才是科技真正的用法[委屈][鼓掌]","https://i0.hdslb.com/bfs/emote/d2f26cbdd6c96960320af03f5514c5b524990840.png","3546570207267376","bili_17907029078","2025-07-12T02:24:38+00:00"
"BV1ED4y1Y7dc","267306029521","[鼓掌]","鼓掌","这才是科技真正的用法[委屈][鼓掌]","这才是科技真正的用法[委屈][鼓掌]","https://i0.hdslb.com/bfs/emote/895d1fc616b4b6c830cf96012880818c0e1de00d.png","3546570207267376","bili_17907029078","2025-07-12T02:24:38+00:00"
"BV1ED4y1Y7dc","267196657265","[大哭]","大哭","骨折了，[大哭][大哭][大哭]看哭了","骨折了，[大哭][大哭][大哭]看哭了","https://i0.hdslb.com/bfs/emote/2caafee2e5db4db72104650d87810cc2c123fc86.png","1505688267","SpaceXone","2025-07-11T02:29:25+00:00"
"BV1ED4y1Y7dc","266828259777","[打call]","打call","其实我感觉不必刻意纠正他的太久没有跑步的那个情况。如果在成品中看到别扭的跑步姿势或许感到更真实。不过作品还是非常棒的，很厉害，继续加油，影视飓风，无限进步[打call][打call][打call]","其实我感觉不必刻意纠正他的太久没有跑步的那个情况。如果在成品中看到别扭的跑步姿势或许感到更真实。不过作品还是非常棒的，很厉害，继续加油，影视飓风，无限进步[打call][打call][打call]","https://i0.hdslb.com/bfs/emote/431432c43da3ee5aab5b0e4f8931953e649e9975.png","1780286965","JTeam-RGG","2025-07-07T13:08:01+00:00"
"BV1ED4y1Y7dc","264336791904","[大哭]","大哭","俩年前看哭了，俩年后依然哭了[大哭]","俩年前看哭了，俩年后依然哭了[大哭]","https://i0.hdslb.com/bfs/emote/2caafee2e5db4db72104650d87810cc2c123fc86.png","3546735743863444","没心没肺power","2025-06-01T02:38:08+00:00"
"BV1ED4y1Y7dc","263068826609","[大哭]","大哭","影视飓风无限进步 [大哭]","影视飓风无限进步 [大哭]","https://i0.hdslb.com/bfs/emote/2caafee2e5db4db72104650d87810cc2c123fc86.png","91461588","To_God","2025-05-29T07:47:39+00:00"
"BV1ED4y1Y7dc","263375232592","[大哭]","大哭","两年前我看了这条视频是一种心境；现在看这条视频又是另外的心境[大哭]很有力量的视频，有力量的配乐剪辑，有力量的排本叙事结构；有力量的表达","两年前我看了这条视频是一种心境；现在看这条视频又是另外的心境[大哭]很有力量的视频，有力量的配乐剪辑，有力量的排本叙事结构；有力量的表达","https://i0.hdslb.com/bfs/emote/2caafee2e5db4db72104650d87810cc2c123fc86.png","498731200","薯片牢弟","2025-05-21T07:32:56+00:00"
"BV1ED4y1Y7dc","262207773696","[辣眼睛]","辣眼睛","为什么要蹲着和他讲话[辣眼睛]","为什么要蹲着和他讲话[辣眼睛]","https://i0.hdslb.com/bfs/emote/35d62c496d1e4ea9e091243fa812866f5fecc101.png","32436431","神秘酷娃","2025-05-06T21:01:22+00:00"
"BV1ED4y1Y7dc","261804657248","[爱心]","爱心","善为起，真诚为态[爱心]","善为起，真诚为态[爱心]","https://i0.hdslb.com/bfs/emote/ed04066ea7124106d17ffcaf75600700e5442f5c.png","12511619","小旦等星星","2025-05-02T05:48:16+00:00"
"BV1ED4y1Y7dc","259335463312","[委屈]","委屈","@心愿便利贴灬 不知道第几刷了[委屈]真好啊","@心愿便利贴灬 不知道第几刷了[委屈]真好啊","https://i0.hdslb.com/bfs/emote/d2f26cbdd6c96960320af03f5514c5b524990840.png","244274922","做0做1犯2当3都不如去4","2025-04-02T07:23:49+00:00"
"BV1ED4y1Y7dc","258512561473","[委屈]","委屈","好感动啊！[委屈][委屈][委屈]好厉害的特效！","好感动啊！[委屈][委屈][委屈]好厉害的特效！","https://i0.hdslb.com/bfs/emote/d2f26cbdd6c96960320af03f5514c5b524990840.png","508194771","心愿便利贴灬","2025-04-02T10:46:29+00:00"
"BV1ED4y1Y7dc","259663584144","[拥抱]","拥抱","回复 @蓝之清 :谢谢[拥抱]","回复 @蓝之清 :谢谢[拥抱]","https://i0.hdslb.com/bfs/emote/41780a4254750cdaaccb20735730a36044e98ef3.png","695713014","MuddieR","2025-04-06T00:53:28+00:00"
"BV1ED4y1Y7dc","258778297505","[拥抱]","拥抱","早日康复[拥抱]","早日康复[拥抱]","https://i0.hdslb.com/bfs/emote/41780a4254750cdaaccb20735730a36044e98ef3.png","168645776","蓝之清","2025-04-05T12:34:19+00:00"
"BV1ED4y1Y7dc","256907976897","[打call]","打call","特效不只可以拿来诈骗，换脸...他可以改变世界，加上你我，让这个世界更加美好![打call]","特效不只可以拿来诈骗，换脸...他可以改变世界，加上你我，让这个世界更加美好![打call]","https://i0.hdslb.com/bfs/emote/431432c43da3ee5aab5b0e4f8931953e649e9975.png","1526503793","梦想鸟瞰世界","2025-03-13T14:31:23+00:00"
"BV1ED4y1Y7dc","257544633632","[打call]","打call","谢谢[打call]","谢谢[打call]","https://i0.hdslb.com/bfs/emote/431432c43da3ee5aab5b0e4f8931953e649e9975.png","612574819","bili_20733061442","2025-03-11T17:47:42+00:00"
"BV1ED4y1Y7dc","255326210209","[星星眼]","星星眼","@我推我家柯导 p2是歌曲，p1是歌曲创作背景（有空可以看一下[星星眼]）","@我推我家柯导 p2是歌曲，p1是歌曲创作背景（有空可以看一下[星星眼]）","https://i0.hdslb.com/bfs/emote/63c9d1a31c0da745b61cdb35e0ecb28635675db2.png","519070979","辰星Shoot","2025-02-22T00:47:08+00:00"
"BV1ED4y1Y7dc","269607564129","[笑哭]","笑哭","意林太强了[笑哭]","意林太强了[笑哭]","https://i0.hdslb.com/bfs/emote/c3043ba94babf824dea03ce500d0e73763bf4f40.png","1895771478","数学-cosine","2025-07-31T16:47:57+00:00"
"BV1ED4y1Y7dc","273700492864","[doge]","doge","回复 @蓝之清 : 也是有健康血液了[doge]","回复 @蓝之清 : 也是有健康血液了[doge]","https://i0.hdslb.com/bfs/emote/3087d273a78ccaff4bb1e9972e2ba2a7583c9f11.png","1166881711","风雪中的残影","2025-08-23T05:08:08+00:00"
"BV1ED4y1Y7dc","254662060161","[支持]","支持","[支持][支持][支持]","[支持][支持][支持]","https://i0.hdslb.com/bfs/emote/3c210366a5585706c09d4c686a9d942b39feeb50.png","3546835989826461","赛博窑工David","2025-02-14T07:32:25+00:00"
"BV1ED4y1Y7dc","254789334176","[大哭]","大哭","哇，两年了[大哭]","哇，两年了[大哭]","https://i0.hdslb.com/bfs/emote/2caafee2e5db4db72104650d87810cc2c123fc86.png","1777043841","书记的小狗","2025-02-08T12:43:42+00:00"
"BV1ED4y1Y7dc","252182078881","[大哭]","大哭","[大哭][大哭][大哭]","[大哭][大哭][大哭]","https://i0.hdslb.com/bfs/emote/2caafee2e5db4db72104650d87810cc2c123fc86.png","31869894","一颗椰果","2025-01-18T16:57:06+00:00"
"BV1ED4y1Y7dc","252728408320","[大哭]","大哭","专门从抖音过来三连的[大哭][大哭][大哭]科技进步的意义","专门从抖音过来三连的[大哭][大哭][大哭]科技进步的意义","https://i0.hdslb.com/bfs/emote/2caafee2e5db4db72104650d87810cc2c123fc86.png","294229214","2246364946","2025-01-18T08:40:00+00:00"
"BV1ED4y1Y7dc","252084135793","[大哭]","大哭","我从看到这个标题开始就不知道为什么很难过一直在哭，但直到看到正片的时候反而不哭了，心里是那种由衷的为少轩感到开心[大哭]奈何本人没文化没法表达的更细致","我从看到这个标题开始就不知道为什么很难过一直在哭，但直到看到正片的时候反而不哭了，心里是那种由衷的为少轩感到开心[大哭]奈何本人没文化没法表达的更细致","https://i0.hdslb.com/bfs/emote/2caafee2e5db4db72104650d87810cc2c123fc86.png","1872035484","SallyJohnson","2025-01-17T15:19:45+00:00"
"BV1ED4y1Y7dc","251357017233","[爱心]","爱心","支持[爱心]","支持[爱心]","https://i0.hdslb.com/bfs/emote/ed04066ea7124106d17ffcaf75600700e5442f5c.png","348480563","我是宇宙大门之匙","2025-01-09T05:33:42+00:00"
"BV1ED4y1Y7dc","251216767584","[大哭]","大哭","这首歌什么时候上线酷狗啊[大哭][大哭][大哭]","这首歌什么时候上线酷狗啊[大哭][大哭][大哭]","https://i0.hdslb.com/bfs/emote/2caafee2e5db4db72104650d87810cc2c123fc86.png","471004128","拉乌德儿","2025-01-01T06:26:12+00:00"
"BV1ED4y1Y7dc","257940780593","[鼓掌]","鼓掌","加油兄弟[鼓掌]","加油兄弟[鼓掌]","https://i0.hdslb.com/bfs/emote/895d1fc616b4b6c830cf96012880818c0e1de00d.png","316556999","VEAMYU","2025-03-26T11:45:03+00:00"
"BV1ED4y1Y7dc","248780492113","[打call]","打call","要是能把正片做的再好一点就好，少轩真正跑步的画面很少，大部分都只有上半身。要是能看看穿运动服跑操场的样子就好了。影视飓风加油！要无限的进步下去[打call][打call][打call]","要是能把正片做的再好一点就好，少轩真正跑步的画面很少，大部分都只有上半身。要是能看看穿运动服跑操场的样子就好了。影视飓风加油！要无限的进步下去[打call][打call][打call]","https://i0.hdslb.com/bfs/emote/431432c43da3ee5aab5b0e4f8931953e649e9975.png","696299978","赤苇京冶","2024-12-08T18:34:15+00:00"
"BV1ED4y1Y7dc","248987625825","[思考]","思考","会不会放的时间长了有点失真[思考]","会不会放的时间长了有点失真[思考]","https://i0.hdslb.com/bfs/emote/cfa9b7e89e4bfe04bbcd34ccb1b0df37f4fa905c.png","490654952","红烧蜜汁小熊","2024-12-11T11:24:12+00:00"
"BV1ED4y1Y7dc","248302731377","[支持]","支持","[支持]《科技以人为本》！！！","[支持]《科技以人为本》！！！","https://i0.hdslb.com/bfs/emote/3c210366a5585706c09d4c686a9d942b39feeb50.png","3546796135548977","bili_99793753004","2024-12-03T01:26:25+00:00"
"BV1ED4y1Y7dc","247201748737","[大哭]","大哭","为什么只能投两个币啊？！！！！[大哭][大哭][大哭][大哭][大哭]","为什么只能投两个币啊？！！！！[大哭][大哭][大哭][大哭][大哭]","https://i0.hdslb.com/bfs/emote/2caafee2e5db4db72104650d87810cc2c123fc86.png","512321382","万灵鸟","2024-11-19T11:54:26+00:00"
"BV1ED4y1Y7dc","247006439441","[doge]","doge","3天了 还在锻炼吗[doge]","3天了 还在锻炼吗[doge]","https://i0.hdslb.com/bfs/emote/3087d273a78ccaff4bb1e9972e2ba2a7583c9f11.png","518031586","尼可小刹米","2024-11-17T03:51:08+00:00"
